"id","u_type","u_value","b_type","b_value","event_no","caption","image"
424,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
425,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
426,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
427,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
428,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
429,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
430,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
431,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
432,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
433,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
434,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
435,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
436,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
437,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
438,2,7,2,7,0,"このカードは銃7として扱う","card_ev_110.swf"
439,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
440,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
441,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
442,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
443,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
444,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
445,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
446,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
447,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
448,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
449,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
450,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
451,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
452,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
453,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
454,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
455,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
456,2,8,2,8,0,"このカードは銃8として扱う","card_ev_110.swf"
457,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
458,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
459,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
460,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
461,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
462,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
463,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
464,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
465,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
466,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
467,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
468,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
469,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
470,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
471,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
472,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
473,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
474,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
475,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
476,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
477,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
478,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
479,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
480,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
481,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
482,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
483,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
484,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
485,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
486,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
487,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
488,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
489,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
490,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
491,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
492,3,1,3,1,0,"このカードは防御１として扱う","card_ev_130.swf"
493,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
494,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
495,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
496,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
497,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
498,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
499,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
500,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
501,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
502,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
503,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
504,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
505,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
506,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
507,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
508,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
509,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
510,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
511,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
512,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
513,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
514,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
515,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
516,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
517,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
518,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
519,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
520,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
521,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
522,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
523,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
524,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
525,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
526,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
527,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
528,3,2,3,2,0,"このカードは防御2として扱う","card_ev_130.swf"
529,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
530,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
531,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
532,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
533,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
534,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
535,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
536,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
537,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
538,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
539,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
540,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
541,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
542,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
543,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
544,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
545,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
546,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
547,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
548,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
549,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
550,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
551,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
552,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
553,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
554,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
555,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
556,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
557,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
558,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
559,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
560,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
561,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
562,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
563,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
564,3,3,3,3,0,"このカードは防御3として扱う","card_ev_130.swf"
565,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
566,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
567,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
568,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
569,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
570,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
571,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
572,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
573,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
574,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
575,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
576,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
577,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
578,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
579,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
580,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
581,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
582,3,4,3,4,0,"このカードは防御4として扱う","card_ev_130.swf"
583,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
584,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
585,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
586,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
587,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
588,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
589,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
590,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
591,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
592,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
593,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
594,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
595,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
596,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
597,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
598,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
599,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
600,3,5,3,5,0,"このカードは防御5として扱う","card_ev_130.swf"
601,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
602,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
603,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
604,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
605,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
606,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
607,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
608,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
609,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
610,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
611,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
612,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
613,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
614,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
615,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
616,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
617,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
618,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
619,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
620,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
621,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
622,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
623,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
624,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
625,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
626,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
627,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
628,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
629,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
630,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
631,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
632,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
633,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
634,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
635,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
636,4,1,4,1,0,"このカードは移動１として扱う","card_ev_140.swf"
637,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
638,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
639,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
640,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
641,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
642,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
643,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
644,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
645,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
646,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
647,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
648,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
649,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
650,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
651,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
652,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
653,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
654,4,2,4,2,0,"このカードは移動2として扱う","card_ev_140.swf"
655,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
656,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
657,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
658,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
659,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
660,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
661,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
662,4,3,4,3,0,"このカードは移動3として扱う","card_ev_140.swf"
