"id","name","allocation_type","chara_card_id","weapon_card_id","equip_card_id","event_card_id","ai_rank","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai"
4501,"魂の器Lv1",0,1133,0,0,"22/22/22/23/23/23",10,"Soul Link L1","Vase aux Âmes L1","영혼의 그릇1","灵魂容器L1","靈魂容器 L1","Soul Vessel L1","ภาชนะวิญญาณ L1"
4502,"魂の器Lv2",0,1134,0,0,"22/22/22/23/23/23",10,"Soul Link L2","Vase aux Âmes L2","영혼의 그릇2","灵魂容器L2","靈魂容器 L2","Soul Vessel L2","ภาชนะวิญญาณ L2"
4503,"魂の器Lv3",0,1135,0,0,"22/22/22/23/23/23",10,"Soul Link L3","Vase aux Âmes L3","영혼의 그릇3","灵魂容器L3","靈魂容器 L3","Soul Vessel L3","ภาชนะวิญญาณ L3"
10001,"The ShadowLand",0,"1040+1041+1042",0,0,"33/16/46/33/38/43/33/38/43/33/38/43/16/33/43/33/38/33",10,"The ShadowLand","Terre de l'Ombre","The Shadowand","影之大陆","影之大陸","The ShadowLand","The ShadowLand"
10002,"荒野を駆けるもの",0,"73+46",0,0,"22/22/22/22/11/11/11/11/11/37/37/37/43/43",10,"Run Through The Wilderness","Traversez La Nature","황야를 달리는 자","驰骋于荒野之人","馳騁於荒野之人","Run Through The Wilderness",
10003,"クレーニヒと夢魔",0,"1041+56",0,0,"42/42/42/43/43/43/43/43/44/44/33/33/33/33",10,"monster","Trouvez Kronig","크레니히와 몽마","库勒尼西和恶魔","庫勒尼西和惡魔","monster",
10004,"盟友と番犬",0,"3+16",0,0,"13/13/13/11/11/11/11/11/34/34/17/17/17/13/13/32",10,"A sworn friend and A military dog","Un ami juré et UN chien militaire","맹우와 번견","盟友和看门狗","盟友和看門狗","A sworn friend and A military dog",
10005,"盗賊王ジェッド",0,"1030+66",0,0,"43/43/43/43/23/22/23/23/22/23/23/23/23/24/24/24",10,"The King of Slum","Le Roi de Quartier pauvre","도적왕 제드","盗贼王杰多","盜賊王傑多","The King of Slum",
10006,"査問審査官",0,"95+85",0,0,"44/44/5/5/8/8/42/32/32/32/32/21/21/37/37/39/39",10,"An inquiry commission","Un ordre de l'enquête","협정심문관","审查官","審查官","An inquiry commission",
10007,"集結する戦士",0,"6+26+36",0,0,"5/5/5/5/5/13/13/13/13/13/25/25/25/25/25",10,"Stalwart","Vigoureux","집결하는 전사","历战的勇士们","歷戰的勇士們","Stalwart",
10008,"影世界の大号令",0,"1036+1039+1042",0,0,"38/38/38/8/8/40/40/33/33/11/34/33/11/11/11/23/23",10,"The Final Battle","La dernière Bataille","그림자 세계의 대호령","影世界的大决战1","影世界的大決戰1","The Final Battle",
10009,"The Shiny",0,"1058+1059+1060",0,0,"18/18/18/18/22/22/22/22/22/22/22/22/23/23",10,"The Shiny","Le brillant","The Shiny","The Shiny","The Shiny","The Shiny","The Shiny"
10010,"The Dead Keeper",0,"1061+1062+1063",0,0,"5/5/5/5/5/5/5/5/22/22/22/22/23/23/23",10,"The Dead Keeper","Le Keeper Morte","The Dead Keeper","The Dead Keeper","The Dead Keeper","The Dead Keeper","The Dead Keeper"
10011,"The MoonLand",0,"1064+1065+1066",0,0,"33/8/46/8/38/43/33/38/43/33/38/43/8/8/43/33/38/33",10,"The MoonLand","La Terre Lune","The Moonand","The MoonLand","The MoonLand","The MoonLand","The MoonLand"
10012,"The MoonLand 2",0,20001,0,0,"40/40/34/34/34/34/34/36/36/46/46/38/38/38/24/24/21/21",10,"The MoonLand 2","La Terre Lune 2","The Moonand2","The MoonLand 2","The MoonLand 2","The MoonLand 2","The MoonLand 2"
10013,"The Spider",0,"1067+1068+1069",0,0,"22/22/22/22/11/11/11/11/11/37/37/37/43/43",10,"The Spider","Le Spider","The Spider","The Spider","The Spider","The Spider","The Spider"
10014,"The Nightgaunt",0,"1070+1071+1072",0,0,"5/5/5/5/5/13/13/13/13/13/25/25/25/25/25",10,"The Nightgaunt","Le Nightgaunt","The Nightgaunt","The Nightgaunt","The Nightgaunt","The Nightgaunt","The Nightgaunt"
10015,"人外の紅",0,"1062+114+104",0,0,"22/22/22/22/11/11/11/11/11/37/37/37/43/43",10,"Deep Crimson","Cramoisi profond","세상 밖의 잇꽃","非人之红","非人之紅","Deep Crimson",
10016,"茨の師弟",0,"125+5",0,0,"13/13/13/11/11/11/11/11/34/34/17/17/17/13/13/32",10,"The Carrier of Thorn","Le Porteur d'Épine","스승과 제자","茨的教师和学生","茨的教師和學生","The Carrier of Thorn",
10017,"畏怖の双子",0,"125+135",0,0,"5/5/5/5/5/13/13/13/13/13/25/25/25/25/25",10,"Dreaded Twins","Jumeaux redoutés","공포의 쌍둥이","敬畏的双子","敬畏的雙子","Dreaded Twins",
10018,"盗賊王ジェッド2",0,"1054+1071+65",0,0,"43/43/43/43/23/22/23/23/22/23/23/23/23/24/24/24",10,"The King of Slum 2","Le Roi de Quartier pauvre 2","도적왕 제드2","盗贼王杰多2","盜賊王傑多2","The King of Slum 2",
10019,"混沌の末裔",0,"85+55+125",0,0,"44/44/5/5/8/8/42/32/32/32/32/21/21/37/37/39/39",10,"Soldiers of Chaos","Soldats de Chaos","혼돈의 후예","混沌的後裔","混沌的後裔","Soldiers of Chaos",
10020,"月世界の大号令",0,"1069+1072+20001",0,0,"38/38/38/8/8/40/40/33/33/11/34/33/11/11/11/23/23",10,"The Battle Begins","La Bataille Commence","달빛 세계의 대호령","月世界的大决战1","月世界的大決戰1","The Battle Begins",
10021,"ウボス",0,"1084+20002",0,0,"18/18/18/18/18/18/18/18/8/8/8/20/20/20/22/22/23/23",10,"Ubos","Ubos","우보스","乌波斯","烏波斯","Ubos",
10022,"飛竜王",0,"1102+20003",0,0,"38/38/38/8/8/40/40/36/36/16/34/33/16/34/46/24/24/24",10,"The Lord of Wyvern","Le Seigneur de Wyvern","비룡왕","飞龙王","飛龍王","The Lord of Wyvern",
10023,"クランプス",0,20004,0,0,"35/35/35/35/35/35/35/35/35/36/36/36/36/36/36/36/36/36",10,"Cramps ","Cramps","크램프스","羊角兽","羊角獸","Cramps ","ซานต้าแห่งความมืด ครัมป์ส"
10024,"陰気な小人たち",0,"1001+1002+1003",0,0,"3/3/3/11/11/11/22/22/22/22/22/23/8/16/34/19/19/19",10,"Spooky Dwarf","Nain lugubre L1","음침한 난쟁이들","阴险的侏儒","陰險的侏儒","Spooky Dwarf",
10025,"丘王",0,"1002+1003+20005",0,0,"22/22/22/22/22/22/22/22/22/23/23/23/19/19/19/21/21/21",10,"King of Zwerge","Roi de Zwerge","언덕의 왕","丘王","丘王","King of Zwerge","ราชันย์คนแคระแห่งหุบเขา"
10026,"守護者アスタロト",0,"1109+1109+20007",0,0,"22/22/22/22/22/22/22/22/22/23/23/23/3/3/3/62/62/62",10,"Astaroth","Astaroth","수호자 아스타로스","守护者亚斯塔禄","守護者亞斯塔祿","Astaroth","ผู้ปกป้อง แอสทาร็อธ"
10027,"氷魔ブレンダン",0,"1119+1120+20008",0,0,"19/20/21/22/22/22/22/22/22/23/23/23/11/12/13/62/62/62",10,"Brendan","Brendan","빙마의 브렌든","冰魔布兰登","冰魔布蘭登","Brendan","ปิศาจน้ำแข็ง เบรนดัน"
10028,"守護者アスタロト",0,20007,0,0,"22/22/22/22/22/22/22/22/22/23/23/23/3/3/3/62/62/62",10,"Astaroth","Astaroth","수호자 아스타로스","守护者亚斯塔禄","守護者亞斯塔祿","Astaroth","ผู้ปกป้อง แอสทาร็อธ"
10029,"氷魔ブレンダン",0,20008,0,0,"19/20/21/22/22/22/22/22/22/23/23/23/11/12/13/62/62/62",10,"Brendan","Brendan","빙마의 브렌단","冰魔布兰登","冰魔布蘭登","Brendan","ปิศาจน้ำแข็ง เบรนดัน"
10030,"リリス",0,"1129+1133+1130",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/28/28/28/23/23/23",10,"Lilith","Lilith","릴리스1","莉莉丝","莉莉絲","Lilith","ลิลิธ"
10031,"サッカバス",0,"1130+1134+1131",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/28/28/28/23/23/23",10,"Succubus","Succube","서큐버스","梦魔","夢魔","Succubus","ซัคคิวบัส"
10032,"メイヴ",0,"1131+1135+1132",0,0,"3/3/3/3/3/3/11/11/11/11/11/11/28/28/28/23/23/23",10,"Maeve","Maeve","매브","梅博","梅博","Maeve","เมฟ"
10033,"アイザックL1",0,11,0,0,"3/3/3/11/11/11",10,"Izac L1","Izac L1","아이자크1","艾依查库L1","艾依查庫L1","Izac L1","ไอแซ็ค L1"
10034,"アイザックL2",0,13,0,0,"3/3/3/11/11/11",10,"Izac L2","Izac L2","아이자크2","艾依查库L2","艾依查庫L2","Izac L2","ไอแซ็ค L2"
10035,"アイザックL3",0,15,0,0,"3/3/3/11/11/11",10,"Izac L3","Izac L3","아이자크3","艾依查库L3","艾依查庫L3","Izac L3","ไอแซ็ค L3"
10036,"ジェッドL1",0,61,0,0,"3/3/3/11/11/11",10,"Jead L1","Jaed L1","제드1","杰多L1","傑多L1","Jaed L1","เจด L1"
10037,"ジェッドL2",0,63,0,0,"3/3/3/11/11/11",10,"Jead L2","Jaed L2","제드2","杰多L2","傑多L2","Jaed L2","เจด L2"
10038,"ジェッドL3",0,65,0,0,"3/3/3/11/11/11",10,"Jead L3","Jaed L3","제드3","杰多L3","傑多L3","Jaed L3","เจด L3"
10039,"サルガドL1",0,211,0,0,"3/3/3/11/11/11",10,"Salgado L1","Salgado L1","살가드1","萨尔卡多L1","薩爾卡多L1","Salgado L1","ซัลกาโด L1"
10040,"サルガドL2",0,213,0,0,"3/3/3/11/11/11",10,"Salgado L2","Salgado L2","살가드2","萨尔卡多L2","薩爾卡多L2","Salgado L2","ซัลกาโด L2"
10041,"サルガドL3",0,215,0,0,"3/3/3/11/11/11",10,"Salgado L3","Salgado L3","살가드3","萨尔卡多L3","薩爾卡多L3","Salgado L3","ซัลกาโด L3"
10042,"聖域の凱旋門",0,"1126+20016",0,0,"61/61/61/61/61/61/62/62/62/62/62/62/22/22/22/22/22/22",10,"Heaven's Sacred Arches","Arche Sacrée","성역의 개선문","圣域的凯旋门","聖域的凱旋門","Sanctuary Arc","ประตูชัยแห่งแดนศักดิ์สิทธิ์"
10043,"大蛙達",0,"1007+1008+1009",0,0,"3/3/3/11/11/11/22/22/22/22/22/22/22/22/22/22/22/22",10,"Giant toads","Les Crapauds Géants","거대 개구리들","大蛙群","大蛙群","Giant Toads","กบยักษ์"
10044,"カエル王子",0,"1007+1008+20006",0,0,"34/34/43/43/6/14/22/22/22/22/22/22/3/3/3/11/11/11",10,"The Frog Prince","Prince Grenouille ","개구리 왕자","青蛙王子","青蛙王子","Prince Heinrich","ปิศาจผู้ถูกเลือก เจ้าชายกบ"
10045,"カエル王子Ex",0,20006,0,0,"27/27/27/27/27/27/27/27/27/27/27/27/27/27/27/27/27/27",10,"The Ex Frog Prince","Prince Grenouille Ex","개구리 왕자 Ex","青蛙王子Ex","青蛙王子Ex","Prince Heinrich Ex","ปิศาจผู้ถูกเลือก เจ้าชายกบ EX"
10046,"陸くらげ1",0,20019,0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Land Jelly 1","Méduse Terrestre 1","육지 해파리1","陆水母1","陸水母1",,"มารดาแห่งวารี 1"
10047,"陸くらげ2",0,"20019+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Land Jelly 2","Méduse Terrestre 2","육지 해파리2","陆水母2","陸水母2",,"มารดาแห่งวารี 2"
10048,"陸くらげ3",0,"20019+20019+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Land Jelly 3","Méduse Terrestre 3","육지 해파리3","陆水母3","陸水母3",,"มารดาแห่งวารี 3"
10049,"鬼火L3+陸くらげ",0,"1012+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Will o' the Wisp L3 + Land Jelly","Feufollet L1 + Méduse Terrestre","귀화L3+육지 해파리","鬼火L3+陆水母","鬼火L3+陸水母",,"ดวงไฟยักษ์ L3 + มารดาแห่งวารี"
10050,"飛竜Lv3+陸くらげ",0,"1102+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Wyvern L3 + Land Jelly","Wyvern Lv3 + Méduse Terrestre","비룡Lv3+육지 해파리","飞龙Lv3+陆水母","飛龍Lv3+陸水母",,"ไวเวิร์น Lv3 + มารดาแห่งวารี"
10051,"天使Lv1+陸くらげ",0,"1103+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Angel L3 + Land Jelly","Ange Lv1 + Méduse Terrestre","천사Lv1+육지 해파리","天使Lv1+陆水母","天使Lv1+陸水母",,"ทูตสวรรค์ Lv1 + มารดาแห่งวารี"
10052,"餓鬼Lv1+陸くらげ",0,"1106+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Preta L3 + Land Jelly","Preta Lv1 + Méduse Terrestre","아귀Lv1+육지 해파리","饿鬼Lv1+陆水母","餓鬼Lv1+陸水母",,"เปรต Lv1 + มารดาแห่งวารี"
10053,"イービルアイLv3+陸くらげ",0,"1117+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Evil eye L3 + Land Jelly","Evil Eye Lv3 + Méduse Terrestre","이블아이Lv3+육지 해파리","邪恶之眼Lv3+陆水母","邪惡之眼Lv3+陸水母",,"อีวิลอาย Lv3 + มารดาแห่งวารี"
10054,"虚無Lv3+陸くらげ",0,"1123+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Zero L3 + Land Jelly","Zéro Lv3 + Méduse Terrestre","허무Lv3+육지 해파리","虚无Lv3+陆水母","虛無Lv3+陸水母",,"สูญ Lv3 + มารดาแห่งวารี"
10055,"聖女の猫Lv3+陸くらげ",0,"1126+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Avatar Cat L3 + Land Jelly","Chat de l'Avatar Lv3 + Méduse Terrestre","성녀의 고양이Lv3+육지 해파리","圣女的猫Lv3+陆水母","聖女的貓Lv3+陸水母",,"แมวจำแลง Lv3 + มารดาแห่งวารี"
10056,"夢馬Lv3+陸くらげ",0,"1129+20019",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Nightmare L3 + Land Jelly","Cheval des Enfers Lv3 + Méduse Terrestre","몽마Lv3+육지 해파리","梦魇马Lv3+陆水母","夢魘馬Lv3+陸水母",,"อาชาแห่งฝัน Lv3 + มารดาแห่งวารี"
10057,"氷魔ブレンダン+陸くらげ",0,"20019+20008",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"Brendan L3 + Land Jelly","Brendan + Méduse Terrestre","빙마 브렌든+육지 해파리","冰魔布兰登+陆水母","冰魔布蘭登+陸水母",,"ปิศาจน้ำแข็ง เบรนดัน + มารดาแห่งวารี"
10058,"アリス",0,20009,0,0,"63/63/63/63/63/63/72/72/72/72/72/72/53/53/53/53/53/53",20,"Alice","Alice",,"艾莉丝","艾莉絲",,
10059,"ベアトリス",0,20010,0,0,"63/63/63/63/63/63/72/72/72/72/72/72/53/53/53/53/53/53",20,"Beatrice","Béatrice",,"贝阿朵莉丝","貝阿朵莉絲",,
10060,"アリス+ベアトリス",0,"20009+20010",0,0,"63/63/63/63/63/63/72/72/72/72/72/72/53/53/53/53/53/53",20,"Alice + Beatrice","Alice + Béatrice",,"艾莉丝 + 贝阿朵莉丝","艾莉絲 + 貝阿朵莉絲",,
10061,"炎の聖女",0,20020,0,0,"63/63/63/63/63/63/72/72/72/72/72/72/61/61/61/62/62/62",20,"Goddess of Fire","Vesta",,"炎之圣女","炎之聖女",,
10062,"聖女の猫たち1",0,"1124+1124",0,0,"63/63/63/63/63/63/72/72/72/72/72/72/53/53/53/53/53/53",15,"Avatar Cats 1","Les chats de vesta 1",,"圣女的猫群1","聖女的貓群1",,
10063,"聖女の猫たち2",0,"1125+1125",0,0,"63/63/63/63/63/63/72/72/72/72/72/72/53/53/53/53/53/53",15,"Avatar Cats 2","Les chats de vesta 2",,"圣女的猫群2","聖女的貓群2",,
10064,"聖女の猫たち3",0,"1126+1126",0,0,"63/63/63/63/63/63/72/72/72/72/72/72/53/53/53/53/53/53",15,"Avatar Cats 3","Les chats de vesta 3",,"圣女的猫群3","聖女的貓群3",,
10065,"ExC.C.",0,"453+355",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex C.C.","Ex C.C.",,"ExC.C.","ExC.C.",,
10066,"Exコッブ",0,"1108+365",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex Cobb","Ex Cobb",,"Ex柯布","Ex柯布",,
10067,"Exイヴリン",0,"343+375",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex Evelyn","Ex Evelyn",,"Ex伊芙琳","Ex伊芙琳",,
10068,"Exカレンベルク",0,"443+395",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex Karenberg","Ex Karenberg",,"Ex凯伦贝克","Ex凱倫貝克",,
10069,"Exネネム",0,"333+405",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex Nenem","Ex Nenem",,"Ex音音梦","Ex音音夢",,
10070,"Exコンラッド",0,"415+371",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex Konrad　","Ex Konrad",,"Ex康拉德","Ex康拉德",,
10071,"Exビアギッテ",0,"433+425",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex Birgit","Ex Birgitte",,"Ex碧姬媞","Ex碧姬媞",,
10072,"Exクーン",0,"1072+435",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",15,"Ex Kuhn","Ex Kuhn",,"Ex库恩","Ex庫恩",,
10073,"クランプス2013",0,20021,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Krampus (2013)","Cramps2013",,"羊角兽2013","羊角獸2013",,
10074,"クランプス2013",0,20022,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Krampus (2013)","Cramps2013",,"羊角兽2013","羊角獸2013",,
10075,"リリィ",0,40001,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Lily","Lily",,"莉莉","莉莉",,
10076,"シェリ+ウォーケン",0,"101+252",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Sheri + Walken","Sheri + Walken",,"雪莉 + 沃肯","雪莉 + 沃肯",,
10077,"ドニタ+ウォーケン",0,"151+252",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Donita + Walken","Donita + Walken",,"多妮妲 + 沃肯","多妮妲 + 沃肯",,
10078,"マックス+ウォーケン",0,"81+252",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Max + Walken","Max + Walken",,"马库斯 + 沃肯","馬庫斯 + 沃肯",,
10079,"ウォーケン+陸くらげ",0,"253+20019",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Walken + Land Jelly","Walken + Méduse Terrestre",,"沃肯 + 陆水母","沃肯 + 陸水母",,
10080,"シェリ+ドニタ+陸くらげ",0,"103+153+20019",0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Sheri + Donita + Land Jelly","Sheri + Donita + Méduse Terrestre",,"雪莉 + 多妮妲 + 陆水母","雪莉 + 多妮妲 + 陸水母",,
10081,"ウォーケンL4",0,254,0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Walken L4","Walken L4",,"沃肯L4","沃肯L4",,
10082,"ウォーケンL5",0,255,0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Walken L5","Walken L5",,"沃肯L5","沃肯L5",,
10083,"ウォーケンL6",0,256,0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Walken L6","Walken L6",,"沃肯L6","沃肯L6",,
10084,"ウォーケンL7",0,257,0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Walken L7","Walken L7",,"沃肯L7","沃肯L7",,
10085,"ウォーケンL8",0,258,0,0,"3/3/11/11/28/28/3/3/11/11/28/28/3/3/11/11/28/28",20,"Walken L8","Walken L8",,"沃肯L8","沃肯L8",,
10086,"クランプス2014",0,20025,0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"Krampus (2014)","Crumps (2014)",,"羊角兽2014","羊角獸2014",,
10087,"おかおかおか",0,"1001+1002+1003",0,0,"3/3/3/11/11/11/22/22/22/22/22/23/8/16/34/19/19/19",20,"okaokaoka","okaokaoka",,"丘丘丘","丘丘丘",,
10088,"もりもりもり",0,"1004+1005+1006",0,0,"39/39/39/39/39/39/53/53/53/53/53/53/47/47/47/50/50/50",20,"morimorimori","morimorimori",,"森森森","森森森",,
10089,"げこげこげこ",0,"1007+1008+1009",0,0,"22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22/22",20,"gekogekogeko","gekogekogeko",,"蛙蛙蛙","蛙蛙蛙",,
10090,"allocatable enemys",1,"1~55:10087,56~75:10088,76~:10089",,,,20,"allocatable enemys","allocatable enemys",,"allocatable enemys","allocatable enemys",,
10091,"哀憐の丘1",1,"1~55:10132,56~75:10133,76~999:10134",,,,20,"Hill of Compassion 1","Colline de la Compassion 1",,"哀怜之丘1","哀憐之丘1",,
10092,"哀憐の丘2",1,"1~55:10132,56~75:10133,76~999:10134",,,,20,"Hill of Compassion 2","Colline de la Compassion 2",,"哀怜之丘2","哀憐之丘2",,
10093,"哀憐の丘3",1,"1~55:10132,56~75:10133,76~999:10134",,,,20,"Hill of Compassion 3","Colline de la Compassion 3",,"哀怜之丘3","哀憐之丘3",,
10094,"哀憐の丘4_boss",1,"1~55:10135,56~75:10136,76~999:10137",,,,20,"Hill of Compassion 4_boss","Colline de la Compassion 4_boss",,"哀怜之丘4_boss","哀憐之丘4_boss",,
10095,"揺籃の森1",1,"1~55:10138,56~75:10139,76~999:10140",,,,20,"Forest Cradle 1","Forêt au Berceau 1",,"摇篮之森1","搖籃之森1",,
10096,"揺籃の森2",1,"1~55:10138,56~75:10139,76~999:10140",,,,20,"Forest Cradle 2","Forêt au Berceau 2",,"摇篮之森2","搖籃之森2",,
10097,"揺籃の森3",1,"1~55:10138,56~75:10139,76~999:10140",,,,20,"Forest Cradle 3","Forêt au Berceau 3",,"摇篮之森3","搖籃之森3",,
10098,"揺籃の森4_boss",1,"1~55:10141,56~75:10142,76~999:10143",,,,20,"Forest Cradle 4_boss","Forêt au Berceau 4",,"摇篮之森4_boss","搖籃之森4_boss",,
10099,"甘き湖1",1,"1~55:10144,56~75:10145,76~999:10146",,,,20,"Lake Suave 1","Lac Doucereux 1",,"鲜甜湖1","鮮甜湖1",,
10100,"甘き湖2",1,"1~55:10144,56~75:10145,76~999:10146",,,,20,"Lake Suave 2","Lac Doucereux 2",,"鲜甜湖2","鮮甜湖2",,
10101,"甘き湖3",1,"1~55:10144,56~75:10145,76~999:10146",,,,20,"Lake Suave 3","Lac Doucereux 3",,"鲜甜湖3","鮮甜湖3",,
10102,"甘き湖4_boss_stoy",1,"1~55:10123,56~75:10124,76~999:10125",,,,20,"Lake Suave 4_boss_story","Lac Doucereux 4_boss_story",,"鲜甜湖4_boss_story","鮮甜湖4_boss_story",,
10103,"怪夢の要塞1",1,"1~55:10147,56~75:10148,76~999:10149",,,,20,"Fortress with Dreams 1","Forteresse aux Rêves 1",,"怪梦的要塞1","怪夢的要塞1",,
