"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
64,"★血濡れの街",0,151,0,4,"数々の呪いを内包する魔都","★Blood Soaked Town","★Ville obscure","★피로 물든 거리","★染血街道","★淌血的街道","★Murky Town","★เมืองโลหิต","A wicked town which contains many dark magicks.","La ville mauvaise contient beaucoup de malédictions","수많은 저주를 가진 악령의 도시","到处充满诅咒的魔都","包含著大量詛咒的魔都","Kota iblis berisi banyak kutukan.","เมืองปิศาจที่แฝงคำสาปจำนวนมากเอาไว้"
65,"郊外の森",0,0,0,1,"崩壊した廃墟の郊外にある棄てられた森","Suburban Forest","Forêt dans le faubourg","교외의 숲","郊外的森林","郊外的森林","Suburban Forest","ป่าชานเมือง","An empty forest outside of an abandoned town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","遭人遗弃的森林坐落在倒塌的废墟的郊外","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
66,"郊外の森",0,50004,0,1,"崩壊した廃墟の郊外にある棄てられた森","Suburban Forest","Forêt dans le faubourg","교외의 숲","郊外的森林","郊外的森林","Suburban Forest","ป่าชานเมือง","An empty forest outside of an abandoned town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","遭人遗弃的森林坐落在倒塌的废墟的郊外","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
67,"☆郊外の森",0,20004,0,1,"崩壊した廃墟の郊外にある棄てられた森","☆Suburban Forest","☆Forêt dans le faubourg","☆교외의 숲","☆郊外的森林","☆郊外的森林","☆Suburban Forest","☆ป่าชานเมือง","An empty forest outside of an abandoned town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","遭人遗弃的森林坐落在倒塌的废墟的郊外","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
68,"★郊外の森",0,161,0,1,"崩壊した廃墟の郊外にある棄てられた森","★Suburban Forest","★Forêt dans le faubourg","★교외의 숲","★郊外的森林","★郊外的森林","★Suburban Forest","★ป่าชานเมือง","An empty forest outside of an abandoned town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","遭人遗弃的森林坐落在倒塌的废墟的郊外","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
69,"氷結の道",0,0,0,3,"周囲一帯が凍る極寒の道","Icy Road","Route gelée","얼어붙은 길","冰冻之路","冰結之路","Frozen Road","ถนนแช่แข็ง","This road and its surroundings are frozen solid.","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭都结冻的极寒道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
70,"氷結の道",0,50004,0,3,"周囲一帯が凍る極寒の道","Icy Road","Route gelée","얼어붙은 길","冰冻之路","冰結之路","Frozen Road","ถนนแช่แข็ง","This road and its surroundings are frozen solid.","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭都结冻的极寒道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
71,"☆氷結の道",0,20012,0,3,"周囲一帯が凍る極寒の道","☆Icy Road","☆Route gelée","☆얼어붙은 길","☆冰冻之路","☆冰結之路","☆Frozen Road","☆ถนนแช่แข็ง","This road and its surroundings are frozen solid.","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭都结冻的极寒道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
72,"★氷結の道",0,171,0,3,"周囲一帯が凍る極寒の道","★Icy Road","★Route gelée","★얼어붙은 길","★冰冻之路","★冰結之路","★Frozen Road","★ถนนแช่แข็ง","This road and its surroundings are frozen solid.","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭都结冻的极寒道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
101,"集落へ続く道1",101,0,0,2,"小人たちの通り道","Road to the Colony 1","Route à la Colonie 1","Lv1촌락으로 향하는 길","通向村落之路1","通往集落之路1","Road to The Colony Lv1","ถนนสู่นคร1","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
102,"集落へ続く道2",102,0,0,2,"小人たちの通り道","Road to the Colony 2","Route à la Colonie 2","Lv2촌락으로 향하는 길","通向村落之路2","通往集落之路2","Road to The Colony Lv2","ถนนสู่นคร2","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
103,"集落へ続く道3",103,0,0,2,"小人たちの通り道","Road to the Colony 3","Route à la Colonie 3","Lv3촌락으로 향하는 길","通向村落之路3","通往集落之路3","Road to The Colony Lv3","ถนนสู่นคร3","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
104,"集落へ続く道1",101,50001,0,2,"小人たちの通り道","Road to the Colony 1","Route à la Colonie 1","Lv1촌락으로 향하는 길","通向村落之路1","通往集落之路1","Road to The Colony Lv1","ถนนสู่นคร1","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
105,"集落へ続く道2",102,50002,0,2,"小人たちの通り道","Road to the Colony 2","Route à la Colonie 2","Lv2촌락으로 향하는 길","通向村落之路2","通往集落之路2","Road to The Colony Lv2","ถนนสู่นคร2","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
106,"集落へ続く道3",103,50003,0,2,"小人たちの通り道","Road to the Colony 3","Route à la Colonie 3","Lv3촌락으로 향하는 길","通向村落之路3","通往集落之路3","Road to The Colony Lv3","ถนนสู่นคร3","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
107,"☆集落へ続く道1",101,20001,0,2,"小人たちの通り道","☆Road to the Colony 1","☆Route à la Colonie 1","Lv1☆촌락으로 향하는 길","☆通向村落之路1","☆通往集落之路1","☆Road to The Colony Lv1","☆ถนนสู่นคร1","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
108,"☆集落へ続く道2",102,20002,0,2,"小人たちの通り道","☆Road to the Colony 2","☆Route à la Colonie 2","Lv2☆촌락으로 향하는 길","☆通向村落之路2","☆通往集落之路2","☆Road to The Colony Lv2","☆ถนนสู่นคร2","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
109,"☆集落へ続く道3",103,20003,0,2,"小人たちの通り道","☆Road to the Colony 3","☆Route à la Colonie 3","Lv3☆촌락으로 향하는 길","☆通向村落之路3","☆通往集落之路3","☆Road to The Colony Lv3","☆ถนนสู่นคร3","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
110,"★集落へ続く道1",101,1001,0,2,"小人たちの通り道","★Road to the Colony 1","★Route à la Colonie 1","Lv1★촌락으로 향하는 길","★通向村落之路1","★通往集落之路1","★Road to The Colony Lv1","★ถนนสู่นคร1","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
111,"★集落へ続く道2",102,1002,0,2,"小人たちの通り道","★Road to the Colony 2","★Route à la Colonie 2","Lv2★촌락으로 향하는 길","★通向村落之路2","★通往集落之路2","★Road to The Colony Lv2","★ถนนสู่นคร2","A goblin path.","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
