"id","prf_type","name","caption","rarity","level","ttl","core_monster_id","quest_map_id","group_id","treasure_level","stage","finder_start_point","member_limit","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
1046,2,"喰らうもの","世界を喰らう大妖蛆。",1,1,3,40029,5,100,1046,2,1500,9999,"The Chewer","Celui qui dévore",,"啃食者","啃食者",,,"A giant maggot which eats the world.","Ver Géant qui dévore le Monde.",,"吞噬世界的大妖蛆","啃食世界的大妖蛆。",,
1047,2,"喰らうもの","世界を喰らう大妖蛆。",1,1,3,40029,6,100,1047,2,1500,9999,"The Chewer","Celui qui dévore",,"啃食者","啃食者",,,"A giant maggot which eats the world.","Ver Géant qui dévore le Monde.",,"吞噬世界的大妖蛆","啃食世界的大妖蛆。",,
1048,2,"喰らうもの","世界を喰らう大妖蛆。",1,1,3,40029,7,100,1048,2,1500,9999,"The Chewer","Celui qui dévore",,"啃食者","啃食者",,,"A giant maggot which eats the world.","Ver Géant qui dévore le Monde.",,"吞噬世界的大妖蛆","啃食世界的大妖蛆。",,
1049,1,"深きもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。白真珠が取得可能",1,1,3,40033,0,102,1049,2,1350,9999,"The Deep Ones","Ceux des Profondeurs",,"深沉之者","深沉之者",,,"One that rules over sea monsters. Erodes the City of the Damned along with the thick mist that conceals moonlight. Able to obtain white pearls.","Ils contrôlent les monstres marins. Ils viennent lentement détruire la ville maléfique, s'infiltrant sous les rayons de la lune, cachés dans la brume. Possibilité de trouver des Perles Blanches.",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。可以取得白珍珠","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。可以取得白珍珠",,
1050,1,"深きもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。黒真珠が取得可能",1,1,3,40033,0,102,1050,2,1350,9999,"The Deep Ones","Ceux des Profondeurs",,"深沉之者","深沉之者",,,"One that rules over sea monsters. Erodes the City of the Damned along with the thick mist that conceals moonlight. Able to obtain black pearls.","Ils contrôlent les monstres marins. Ils viennent lentement détruire la ville maléfique, s'infiltrant sous les rayons de la lune, cachés dans la brume. Possibilité de trouver des Perles Noires.",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。可以取得黑珍珠","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。可以取得黑珍珠",,
1051,2,"深きもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。",1,1,3,40033,10,100,1051,2,1500,9999,"The Deep Ones","Ceux des Profondeurs",,"深沉之者","深沉之者",,,"One that rules over sea monsters. Erodes the City of the Damned along with the thick mist that conceals moonlight.","Ils contrôlent les monstres marins. Ils viennent lentement détruire la ville maléfique, s'infiltrant sous les rayons de la lune, cachés dans la brume.",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。",,
1052,2,"深きもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。",1,1,3,40033,11,100,1052,2,1500,9999,"The Deep Ones","Ceux des Profondeurs",,"深沉之者","深沉之者",,,"One that rules over sea monsters. Erodes the City of the Damned along with the thick mist that conceals moonlight.","Ils contrôlent les monstres marins. Ils viennent lentement détruire la ville maléfique, s'infiltrant sous les rayons de la lune, cachés dans la brume.",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。",,
1053,2,"深きもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。",1,1,3,40033,5,100,1053,2,1500,9999,"The Deep Ones","Ceux des Profondeurs",,"深沉之者","深沉之者",,,"One that rules over sea monsters. Erodes the City of the Damned along with the thick mist that conceals moonlight.","Ils contrôlent les monstres marins. Ils viennent lentement détruire la ville maléfique, s'infiltrant sous les rayons de la lune, cachés dans la brume.",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。",,
1054,2,"深きもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。",1,1,3,40033,6,100,1054,2,1500,9999,"The Deep Ones","Ceux des Profondeurs",,"深沉之者","深沉之者",,,"One that rules over sea monsters. Erodes the City of the Damned along with the thick mist that conceals moonlight.","Ils contrôlent les monstres marins. Ils viennent lentement détruire la ville maléfique, s'infiltrant sous les rayons de la lune, cachés dans la brume.",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。",,
1055,2,"深きもの","海魔を統べるもの。月光を遮る深い霧と共に魔都を浸蝕する。",1,1,3,40033,7,100,1055,2,1500,9999,"The Deep Ones","Ceux des Profondeurs",,"深沉之者","深沉之者",,,"One that rules over sea monsters. Erodes the City of the Damned along with the thick mist that conceals moonlight.","Ils contrôlent les monstres marins. Ils viennent lentement détruire la ville maléfique, s'infiltrant sous les rayons de la lune, cachés dans la brume.",,"统帅海魔之者。与遮蔽月光的深雾一起侵蚀着魔都。","統帥海魔之者。與遮蔽月光的深霧一起侵蝕著魔都。",,
1056,1,"カボチャ帝王","とてつもなく巨大なかぼちゃのおばけ。",1,1,6,40035,10,103,1056,5,3000,9999,"Emperor of Pumpkins","Empereur des Citrouilles",,"南瓜帝王","南瓜帝王",,,"An unreasonably gigantic pumpkin monster.","Enorme monstre en forme de citrouille.",,"不合常理的巨大南瓜妖怪","不合常理的巨大南瓜妖怪",,
1057,1,"カボチャ帝王","とてつもなく巨大なかぼちゃのおばけ。",1,1,6,40035,9,103,1057,6,3000,9999,"Emperor of Pumpkins","Empereur des Citrouilles",,"南瓜帝王","南瓜帝王",,,"An unreasonably gigantic pumpkin monster.","Enorme monstre en forme de citrouille.",,"不合常理的巨大南瓜妖怪","不合常理的巨大南瓜妖怪",,
1058,1,"カボチャ帝王","とてつもなく巨大なかぼちゃのおばけ。",1,1,6,40035,8,103,1058,7,3000,9999,"Emperor of Pumpkins","Empereur des Citrouilles",,"南瓜帝王","南瓜帝王",,,"An unreasonably gigantic pumpkin monster.","Enorme monstre en forme de citrouille.",,"不合常理的巨大南瓜妖怪","不合常理的巨大南瓜妖怪",,
1059,1,"カボチャ帝王","とてつもなく巨大なかぼちゃのおばけ。",1,1,6,40035,7,103,1059,8,3000,9999,"Emperor of Pumpkins","Empereur des Citrouilles",,"南瓜帝王","南瓜帝王",,,"An unreasonably gigantic pumpkin monster.","Enorme monstre en forme de citrouille.",,"不合常理的巨大南瓜妖怪","不合常理的巨大南瓜妖怪",,
1060,1,"カボチャ帝王","とてつもなく巨大なかぼちゃのおばけ。",1,1,6,40035,6,103,1060,9,3000,9999,"Emperor of Pumpkins","Empereur des Citrouilles",,"南瓜帝王","南瓜帝王",,,"An unreasonably gigantic pumpkin monster.","Enorme monstre en forme de citrouille.",,"不合常理的巨大南瓜妖怪","不合常理的巨大南瓜妖怪",,
1061,1,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,1,101,1061,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1062,1,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,2,101,1062,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1063,1,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,3,101,1063,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1064,1,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,4,101,1064,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1065,1,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,5,101,1065,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1066,2,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,1,100,1066,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1067,2,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,2,100,1067,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1068,2,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,3,100,1068,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1069,2,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,4,100,1069,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1070,2,"贔屓","雪山を背負った甲羅の巨獣",1,1,6,40038,5,100,1070,2,3000,9999,"Unthankful Task","Tâche Ingrate",,"灵龟","贔屭",,,"An enormous tortoise that carries the Snow Mountain on its back.","Monstrueuse tortue portant sur sa carapace une montagne enneigée",,"背负着雪山的巨大乌龟","背負著雪山的巨大烏龜",,
1071,1,"W.M.ノーブル","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：10人",1,1,6,40042,1,104,1071,2,2250,10,"W.M. Nobility","W.M. Noble",,"W.M.贵族","W.M.貴族",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 10","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 10 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：10人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：10人",,
1072,1,"W.M.ノーブル","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：10人",1,1,6,40042,2,104,1072,2,2250,10,"W.M. Nobility","W.M. Noble",,"W.M.贵族","W.M.貴族",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 10","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 10 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：10人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：10人",,
1073,1,"W.M.ノーブル","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：10人",1,1,6,40042,3,104,1073,2,2250,10,"W.M. Nobility","W.M. Noble",,"W.M.贵族","W.M.貴族",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 10","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 10 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：10人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：10人",,
1074,1,"W.M.ノーブル","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：10人",1,1,6,40042,4,104,1074,2,2250,10,"W.M. Nobility","W.M. Noble",,"W.M.贵族","W.M.貴族",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 10","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 10 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：10人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：10人",,
1075,1,"W.M.ノーブル","とてつもなく巨大なスイカのおばけ。フレンドを除く参戦上限人数：10人",1,1,6,40042,5,104,1075,2,2250,10,"W.M. Nobility","W.M. Noble",,"W.M.贵族","W.M.貴族",,,"Unreasonable giant watermelon monster. Maximum limit for participants that are not friends: 10","Monstre géant en forme de pastèque. Nombre limite d'invitations possibles : 10 personnes",,"不合常理的巨大西瓜妖怪。朋友以外的参战人数上限：10人","不合常理的巨大西瓜妖怪。朋友以外的參戰人數上限：10人",,
1076,2,"赤死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：10人",1,1,3,40110,1,105,1076,1,1650,10,"The Red Death","La mort Rouge",,"赤死兽","赤死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 10","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 10 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：10人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：10人",,
1077,2,"赤死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：10人",1,1,3,40110,2,105,1077,2,1650,10,"The Red Death","La mort Rouge",,"赤死兽","赤死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 10","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 10 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：10人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：10人",,
1078,2,"赤死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：10人",1,1,3,40110,3,105,1078,3,1650,10,"The Red Death","La mort Rouge",,"赤死兽","赤死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 10","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 10 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：10人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：10人",,
1079,2,"赤死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：10人",1,1,3,40110,4,105,1079,4,1650,10,"The Red Death","La mort Rouge",,"赤死兽","赤死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 10","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 10 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：10人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：10人",,
1080,2,"赤死獣","死を喰らう多眼の巨獣。フレンドを除く参戦上限人数：10人",1,1,3,40110,5,105,1080,5,1650,10,"The Red Death","La mort Rouge",,"赤死兽","赤死獸",,,"A many-eyed beast devours death. Maximum limit for participants that are not friends: 10","Énorme monstre qui dévore les esprits. Nombre limite d'invitations possibles : 10 personnes",,"吞食死亡的多眼巨兽。朋友以外的参战人数上限：10人","吞食死亡的多眼巨獸。朋友以外的參戰人數上限：10人",,
1081,2,"喰らうもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：10人",1,1,3,40115,6,105,1081,1,1650,10,"The Chewer","Celui qui dévore",,"啃食者","啃食者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 10","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 10 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：10人","啃食世界的大妖蛆。朋友以外的參戰人數上限：10人",,
1082,2,"喰らうもの","世界を喰らう大妖蛆。フレンドを除く参戦上限人数：10人",1,1,3,40115,7,105,1082,2,1650,10,"The Chewer","Celui qui dévore",,"啃食者","啃食者",,,"A giant maggot which eats the world. Maximum limit for participants that are not friends: 10","Ver Géant qui dévore le Monde. Nombre limite d'invitations possibles : 10 personnes",,"啃食世界的大妖蛆。朋友以外的参战人数上限：10人","啃食世界的大妖蛆。朋友以外的參戰人數上限：10人",,
