"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
40,5,"街道の入り口1","周囲一面が覗ける街道の入り口",1,0,2,1,0,0,101,2,0,0,0,0,101,2,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrance of the Street 1","Entrée de la Rue 1","가도의 입구1","街道入口1","街道入口1","Street Entrance 1","ทางเข้าถนนในเมือง 1","The street entrance exposing the whole district","Entrée de la rue qui ouvre sur le quartier.","주위를 들여다볼 수 있는 가도의 입구","可以窥视到周遭的街道入口","可以窺視到周遭的街道入口","mengintip sisi di sekitar pintu masuk jalan utama","ทางเข้าถนนที่สามารถมองเห็นรอบข้างได้ทั้งหมด"
41,5,"街道の入り口2","周囲一面が覗ける街道の入り口",1,0,2,1,101,2,0,0,0,0,0,0,204,1,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrance of the Street 2","Entrée de la Rue 2","가도의 입구2","街道入口2","街道入口2","Street Entrance 2","ทางเข้าถนนในเมือง 2","The street entrance exposing the whole district","Entrée de la rue qui ouvre sur le quartier.","주위를 들여다볼 수 있는 가도의 입구","可以窥视到周遭的街道入口","可以窺視到周遭的街道入口","mengintip sisi di sekitar pintu masuk jalan utama","ทางเข้าถนนที่สามารถมองเห็นรอบข้างได้ทั้งหมด"
42,5,"街道の入り口3","周囲一面が覗ける街道の入り口",1,0,2,1,0,0,0,0,204,2,0,0,201,4,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrance of the Street 3","Entrée de la Rue 3","가도의 입구3","街道入口3","街道入口3","Street Entrance 3","ทางเข้าถนนในเมือง 3","The street entrance exposing the whole district","Entrée de la rue qui ouvre sur le quartier.","주위를 들여다볼 수 있는 가도의 입구","可以窥视到周遭的街道入口","可以窺視到周遭的街道入口","mengintip sisi di sekitar pintu masuk jalan utama","ทางเข้าถนนที่สามารถมองเห็นรอบข้างได้ทั้งหมด"
43,5,"風の噂1","街道には奇妙な妖魔が存在するという",1,0,2,1,0,0,201,3,0,0,0,0,404,2,10,2,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rumor 1","Rumeur 1","바람의 소문1","风之传说1","風之傳說1","Rumor 1","วายุร่ำลือ 1","They say that there are spooky monsters on that road","Des monstres effrayants errent sur cette route.","가도에는 기묘한 요마가 산다고 한다.","据说街道里存在着奇妙的妖魔","據說街道裡存在著奇妙的妖魔","di jalan utama hadir sosok iblis yang aneh","ถนนในเมืองนั้นมีปิศาจประหลาดอยู่"
44,5,"風の噂2","街道には奇妙な妖魔が存在するという",1,0,2,1,0,0,201,6,0,0,301,2,401,2,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rumor 2","Rumeur 2","바람의 소문2","风之传说2","風之傳說2","Rumor 2","วายุร่ำลือ 2","They say that there are spooky monsters on that road","Des monstres effrayants errent sur cette route.","가도에는 기묘한 요마가 산다고 한다.","据说街道里存在着奇妙的妖魔","據說街道裡存在著奇妙的妖魔","di jalan utama hadir sosok iblis yang aneh","ถนนในเมืองนั้นมีปิศาจประหลาดอยู่"
45,5,"風の噂3","街道には奇妙な妖魔が存在するという",1,0,2,2,0,0,201,3,0,0,0,0,401,2,10,2,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rumor 3","Rumeur 3","바람의 소문3","风之传说3","風之傳說3","Rumor 3","วายุร่ำลือ 3","They say that there are spooky monsters on that road","Des monstres effrayants errent sur cette route.","가도에는 기묘한 요마가 산다고 한다.","据说街道里存在着奇妙的妖魔","據說街道裡存在著奇妙的妖魔","di jalan utama hadir sosok iblis yang aneh","ถนนในเมืองนั้นมีปิศาจประหลาดอยู่"
46,5,"ふもとの巨岩1","街道の入り口にある大きな岩",1,0,2,2,204,6,0,0,0,0,501,4,504,2,0,0,101,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rock at the Foot 1","Roc massif 1","기슭의 큰바위1","山麓巨石1","山麓巨石1","Rock Foot 1","เชิงหินก้อนใหญ่ 1","The enormous rock at the entrance of the street","Roc énorme à l'entrée de la rue.","가도 입구에 있는 거대한 바위","位于街道入口处的巨石","位於街道入口處的巨石","di pintu masuk jalan utama ada batu besar","หินก้อนใหญ่ที่อยู่ตรงทางเข้าถนน"
47,5,"ふもとの巨岩2","街道の入り口にある大きな岩",1,0,2,2,0,0,0,0,304,3,0,0,401,2,301,1,0,0,407,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rock at the Foot 2","Roc massif 2","기슭의 큰바위2","山麓巨石2","山麓巨石2","Rock Foot 2","เชิงหินก้อนใหญ่ 2","The enormous rock at the entrance of the street","Roc énorme à l'entrée de la rue.","가도 입구에 있는 거대한 바위","位于街道入口处的巨石","位於街道入口處的巨石","di pintu masuk jalan utama ada batu besar","หินก้อนใหญ่ที่อยู่ตรงทางเข้าถนน"
48,5,"ふもとの巨岩3","街道の入り口にある大きな岩",1,0,2,2,0,0,204,5,0,0,304,4,0,0,501,1,101,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rock at the Foot 3","Roc massif 3","기슭의 큰바위3","山麓巨石3","山麓巨石3","Rock Foot 3","เชิงหินก้อนใหญ่ 3","The enormous rock at the entrance of the street","Roc énorme à l'entrée de la rue.","가도 입구에 있는 거대한 바위","位于街道入口处的巨石","位於街道入口處的巨石","di pintu masuk jalan utama ada batu besar","หินก้อนใหญ่ที่อยู่ตรงทางเข้าถนน"
49,5,"街道の果て1","街道の果てには一体なにがあるのか",1,0,2,2,0,0,301,5,0,0,407,2,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"End of the Road 1","Fin de la Route 1","가도의 끝1","街道尽头1","街道盡頭1","End of The Road 1","สุดทาง 1","What on earth is there at the end of this street?","Mais qu'y a-t-il à la fin de cette rue ?","가도의 끝에는 과연 무엇이 있을까?","街道的尽头里到底有些什么","街道的盡頭裡到底有些什麼","sebenarnya ada apa sih di ujung jalan utama ini","ปลายถนนนั้นมีอะไรอยู่กันแน่"
50,5,"街道の果て2","街道の果てには一体なにがあるのか",1,0,2,3,0,0,104,2,0,0,0,0,107,5,0,0,301,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,"End of the Road 2","Fin de la Route 2","가도의 끝2","街道尽头2","街道盡頭2","End of The Road 2","สุดทาง 2","What on earth is there at the end of this street?","Mais qu'y a-t-il à la fin de cette rue ?","가도의 끝에는 과연 무엇이 있을까?","街道的尽头里到底有些什么","街道的盡頭裡到底有些什麼","sebenarnya ada apa sih di ujung jalan utama ini","ปลายถนนนั้นมีอะไรอยู่กันแน่"
51,5,"街道の果て3","街道の果てには一体なにがあるのか",1,0,2,3,0,0,10,5,0,0,301,2,0,0,201,2,0,0,204,5,0,0,8,0,0,0,16,0,0,0,0,0,0,0,"End of the Road 3","Fin de la Route 3","가도의 끝3","街道尽头3","街道盡頭3","End of The Road 3","สุดทาง 3","What on earth is there at the end of this street?","Mais qu'y a-t-il à la fin de cette rue ?","가도의 끝에는 과연 무엇이 있을까?","街道的尽头里到底有些什么","街道的盡頭裡到底有些什麼","sebenarnya ada apa sih di ujung jalan utama ini","ปลายถนนนั้นมีอะไรอยู่กันแน่"
52,5,"朽ちた灯台1","老朽化して使われていない灯台の残骸",1,0,2,3,0,0,2,5,0,0,501,2,0,0,204,2,0,0,404,2,0,0,0,0,207,0,0,0,0,0,0,0,0,0,"Decayed Lighthouse 1","Phare délabré1","황폐해진 등대1","腐朽的灯台1","腐朽的燈臺1","Decayed Lighthouse 1","ตะเกียงผุพัง 1","The ruins of a ramshackle deserted lighthouse","Ruines d'un phare à l'abandon.","낡아져버린 등대의 잔해","腐朽后被弃置不用的灯台残骸","腐朽後被棄置不用的燈臺殘骸","reruntuhan mencusuar tua yang tidak di gunakan ","ซากตะเกียงเก่าผุพังที่ไม่มีใครใช้งาน"
53,5,"朽ちた灯台2","老朽化して使われていない灯台の残骸",1,0,2,3,0,0,404,3,0,0,0,0,401,2,201,2,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Decayed Lighthouse 2","Phare délabré2","황폐해진 등대2","腐朽的灯台2","腐朽的燈臺2","Decayed Lighthouse 2","ตะเกียงผุพัง 1","The ruins of a ramshackle deserted lighthouse","Ruines d'un phare à l'abandon.","낡아져버린 등대의 잔해","腐朽后被弃置不用的灯台残骸","腐朽後被棄置不用的燈臺殘骸","reruntuhan mencusuar tua yang tidak di gunakan ","ซากตะเกียงเก่าผุพังที่ไม่มีใครใช้งาน"
54,5,"朽ちた灯台3","老朽化して使われていない灯台の残骸",1,0,2,3,0,0,401,6,0,0,201,2,3,2,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Decayed Lighthouse 3","Phare délabré3","황폐해진 등대3","腐朽的灯台3","腐朽的燈臺3","Decayed Lighthouse 3","ตะเกียงผุพัง 1","The ruins of a ramshackle deserted lighthouse","Ruines d'un phare à l'abandon.","낡아져버린 등대의 잔해","腐朽后被弃置不用的灯台残骸","腐朽後被棄置不用的燈臺殘骸","reruntuhan mencusuar tua yang tidak di gunakan ","ซากตะเกียงเก่าผุพังที่ไม่มีใครใช้งาน"
55,5,"留置高原1","中に入ると脱出が困難とされる高原",1,0,2,4,801,6,0,0,0,0,401,2,304,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jail Field 1","Champs de pénitence 1","미지의 고원1","留置高原1","留置高原1","Jail Field 1","เนินกักกัน 1","They say it is impossible to escape these highlands","On dit qu'il est impossible de s'échapper de ce pays montagneux.","한번 들어가면 빠져나올 수 없는 고원","进去容易出来难的高原","進去容易出來難的高原","jika sudah masuk ke dalam susah untuk melarikan diri dari dataran tinggi","เนินที่เมื่อเข้าไปแล้วจะออกมาได้ยาก"
56,5,"留置高原2","中に入ると脱出が困難とされる高原",1,0,2,4,0,0,0,0,804,3,0,0,501,2,401,2,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jail Field 2","Champs de pénitence 2","미지의 고원2","留置高原2","留置高原2","Jail Field 2","เนินกักกัน 2","They say it is impossible to escape these highlands","On dit qu'il est impossible de s'échapper de ce pays montagneux.","한번 들어가면 빠져나올 수 없는 고원","进去容易出来难的高原","進去容易出來難的高原","jika sudah masuk ke dalam susah untuk melarikan diri dari dataran tinggi","เนินที่เมื่อเข้าไปแล้วจะออกมาได้ยาก"
57,5,"留置高原3","中に入ると脱出が困難とされる高原",1,0,2,4,0,0,11,5,0,0,204,4,0,0,507,1,504,2,0,0,301,2,0,0,210,0,0,0,0,0,0,0,0,0,"Jail Field 3","Champs de pénitence 3","미지의 고원3","留置高原3","留置高原3","Jail Field 3","เนินกักกัน 3","They say it is impossible to escape these highlands","On dit qu'il est impossible de s'échapper de ce pays montagneux.","한번 들어가면 빠져나올 수 없는 고원","进去容易出来难的高原","進去容易出來難的高原","jika sudah masuk ke dalam susah untuk melarikan diri dari dataran tinggi","เนินที่เมื่อเข้าไปแล้วจะออกมาได้ยาก"
58,5,"嵐の石段1","嵐が吹くと地形が変わるといわれる石段",1,0,2,4,0,0,701,5,0,0,19,2,0,0,301,2,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stone Steps in the Storm 1","Marches de la Tempête 1","폭풍의 돌계단1","风雨石阶1","風雨石階1","Stonesteps In The Storm 1","บันไดหินวายุ 1","They say that the site changes each time it blows","Certains disent que le paysage change à chaque souffle de vent.","폭풍이 불면 지형이 변한다는 돌계단","暴风吹过就会改变模样的石阶","暴風吹過就會改變模樣的石階","Tangga batu yang konon katanya dapat berubah medan jika tertiup angin","บันไดหินที่จะเปลี่ยนรูปร่างเมื่อลมพายุพัดมา"
59,5,"嵐の石段2","嵐が吹くと地形が変わるといわれる石段",1,0,2,4,501,5,0,0,0,0,801,2,0,0,1004,2,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stone Steps in the Storm 2","Marches de la Tempête 2","폭풍의 돌계단2","风雨石阶2","風雨石階2","Stonesteps In The Storm 2","บันไดหินวายุ 2","They say that the site changes each time it blows","Certains disent que le paysage change à chaque souffle de vent.","폭풍이 불면 지형이 변한다는 돌계단","暴风吹过就会改变模样的石阶","暴風吹過就會改變模樣的石階","Tangga batu yang konon katanya dapat berubah medan jika tertiup angin","บันไดหินที่จะเปลี่ยนรูปร่างเมื่อลมพายุพัดมา"
60,5,"嵐の石段3","嵐が吹くと地形が変わるといわれる石段",1,0,2,5,0,0,0,0,804,6,1001,4,10001,4,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stone Steps in the Storm 3","Marches de la Tempête 3","폭풍의 돌계단3","风雨石阶3","風雨石階3","Stonesteps In The Storm 3","บันไดหินวายุ 3","They say that the site changes each time it blows","Certains disent que le paysage change à chaque souffle de vent.","폭풍이 불면 지형이 변한다는 돌계단","暴风吹过就会改变模样的石阶","暴風吹過就會改變模樣的石階","Tangga batu yang konon katanya dapat berubah medan jika tertiup angin","บันไดหินที่จะเปลี่ยนรูปร่างเมื่อลมพายุพัดมา"
61,5,"心臓試しの坂1","非常に長い坂なため、心臓試しとも呼ばれる",1,0,2,5,301,3,0,0,0,0,0,0,10011,1,801,1,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,"Heart Breaker Slope 1","Côteau du Briseur de Coeur 1","절망의 고개1","考验心脏的坡道1","考驗心臟的坡道1","Heartbreaker Slope 1","เนินวัดใจ 1","The slope is called heart breaker as it is so long and steep","Ce côteau a été surnommé «briseur de coeur» car il est interminable et escarpé.","상당히 험난한 고개로 심장의 강인함을 시험한다고 한다.","因为坡道非常长，因此被称为考验心脏","因為坡道非常長，因此被稱為考驗心臟","disebut sebagai jantung percobaan karena lereng ini sangat curam","เนื่องจากเป็นทางลาดชันที่ยาวมาก จึงถูกเรียกว่าเนินวัดใจ"
62,5,"心臓試しの坂2","非常に長い坂なため、心臓試しとも呼ばれる",1,0,2,5,0,0,401,2,0,0,0,0,301,6,0,0,10021,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Heart Breaker Slope 2","Côteau du Briseur de Coeur 2","절망의 고개2","考验心脏的坡道2","考驗心臟的坡道2","Heartbreaker Slope 2","เนินวัดใจ 2","The slope is called heart breaker as it is so long and steep","Ce côteau a été surnommé «briseur de coeur» car il est interminable et escarpé.","상당히 험난한 고개로 심장의 강인함을 시험한다고 한다.","因为坡道非常长，因此被称为考验心脏","因為坡道非常長，因此被稱為考驗心臟","disebut sebagai jantung percobaan karena lereng ini sangat curam","เนื่องจากเป็นทางลาดชันที่ยาวมาก จึงถูกเรียกว่าเนินวัดใจ"
63,5,"心臓試しの坂3","非常に長い坂なため、心臓試しとも呼ばれる",1,0,2,5,0,0,401,2,0,0,0,0,401,3,0,0,0,0,10031,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,"Heart Breaker Slope 3","Côteau du Briseur de Coeur 3","절망의 고개3","考验心脏的坡道3","考驗心臟的坡道3","Heartbreaker Slope 3","เนินวัดใจ 3","The slope is called heart breaker as it is so long and steep","Ce côteau a été surnommé «briseur de coeur» car il est interminable et escarpé.","상당히 험난한 고개로 심장의 강인함을 시험한다고 한다.","因为坡道非常长，因此被称为考验心脏","因為坡道非常長，因此被稱為考驗心臟","disebut sebagai jantung percobaan karena lereng ini sangat curam","เนื่องจากเป็นทางลาดชันที่ยาวมาก จึงถูกเรียกว่าเนินวัดใจ"
