"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","twd","hkd","usd","thb"
145,"พิเศษ 1/โล่ 1",99999,"จำหน่ายเป็นชุด",2,56,1,0,0,"item_id003.png",10,146,0,0,,99999,99999,2641.3,99999
146,"พิเศษ 1/โล่ 1",99999,"จำหน่ายเป็นชุด",2,56,1,0,0,"item_id003.png",10,147,0,0,,99999,99999,2641.3,99999
147,"พิเศษ 1/โล่ 1",99999,"จำหน่ายเป็นชุด",2,56,1,0,0,"item_id003.png",10,0,0,0,,99999,99999,2641.3,99999
148,"ปิ่นปักผมโบตั๋น (ฟ้า)",99999,"จำหน่ายเป็นชุด",1,202,1,99,0,"item_id013.png",10,0,0,0,,99999,99999,2641.3,99999
149,"ปิ่นปักผมโบตั๋น (ขาว)",99999,"จำหน่ายเป็นชุด",1,203,1,99,0,"item_id004.png",10,0,0,0,,99999,99999,2641.3,99999
150,"ชุดผ้าไหม (ฟ้า)",65,"ชุดที่มีรอยผ่าเป็นแนวยาว",1,205,1,221,0,"chara_id2002.png",9,0,0,0,,60,15.67,1.6,65
151,"ชุดผ้าไหม (ดำ)",65,"ชุดที่มีรอยผ่าเป็นแนวยาว",1,206,1,222,0,"chara_id2003.png",9,0,0,0,,60,15.67,1.6,65
152,"รองเท้าผ้าไหม (ฟ้า)",65,"รองเท้าที่เข้ากับชุด",1,208,1,223,0,"chara_id6000.png",9,0,0,0,,60,15.67,1.6,65
153,"รองเท้าผ้าไหม (ดำ)",65,"รองเท้าที่เข้ากับชุด",1,209,1,224,0,"chara_id6001.png",9,0,0,0,,60,15.67,1.6,65
154,"มินิคราวน์ (ฟ้า)",99999,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,257,1,99,0,"item_id013.png",10,94,0,0,,99999,99999,2641.3,99999
155,"มินิคราวน์ (เขียว)",99999,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,258,1,99,0,"item_id004.png",10,84,0,0,,99999,99999,2641.3,99999
156,"มินิคราวน์ (แดง)",65,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,256,1,225,0,"chara_id3005.png",9,0,0,0,,60,15.67,1.6,65
157,"ชุดเจ้าชาย (แดง)",65,"ชุดที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,259,1,226,0,"chara_id4000.png",9,0,0,0,,60,15.67,1.6,65
158,"ชุดเจ้าชาย (ฟ้า)",65,"ชุดที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,260,1,227,0,"chara_id4001.png",9,0,0,0,,60,15.67,1.6,65
159,"กางเกงเจ้าชาย (แดง)",65,"กางเกงที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,262,1,228,0,"chara_id5000.png",9,0,0,0,,60,15.67,1.6,65
160,"กางเกงเจ้าชาย (ฟ้า)",65,"กางเกงที่ให้ความรู้สึกพลิ้วไหวสง่างาม",1,263,1,229,0,"chara_id5001.png",9,0,0,0,,60,15.67,1.6,65
161,"ดาบเจ้าชายกบ (ฟ้า)",65,"ดาบที่มีติดตัวไว้ได้เฉพาะบุคคลชั้นสูงเท่านั้น ไม่มีผลอะไรเป็นพิเศษ",1,267,1,230,1,"chara_id1700.png",9,0,0,0,,60,15.67,1.6,65
162,"ดาบเจ้าชายกบ (เขียว)",65,"ดาบที่มีติดตัวไว้ได้เฉพาะบุคคลชั้นสูงเท่านั้น ไม่มีผลอะไรเป็นพิเศษ",1,268,1,231,1,"chara_id1702.png",9,0,0,0,,60,15.67,1.6,65
163,"ใบอนุญาตผ่าน ExEventLand 1",22,"สำรวจอาณาเขตลับใน EventLand (0 นาที) จำนวน 1 ใบ",0,73,1,100,1,"item_id073_1.png",10,0,0,0,,21,5.48,0.6,22
164,"ใบอนุญาตผ่าน ExEventLand 1 x5",113,"สำรวจอาณาเขตลับใน EventLand (0 นาที) จำนวน 5 ใบ",0,73,5,101,1,"item_id073_5.png",10,0,0,0,,105,27.42,2.8,113
165,"ใบอนุญาตผ่าน ExEventLand 1 x12",227,"สำรวจอาณาเขตลับใน EventLand (0 นาที) จำนวน 12 ใบ",0,73,12,102,1,"item_id073_12.png",10,0,0,0,,210,54.84,5.5,227
166,"ใบอนุญาตผ่าน ExEventLand 2",29,"สำรวจอาณาเขตลับใน EventLand (2 ชั่วโมง) จำนวน 1 ใบ",0,74,1,103,1,"item_id074_1.png",10,0,0,0,,27,7.05,0.7,29
167,"ใบอนุญาตผ่าน ExEventLand 2 x5",146,"สำรวจอาณาเขตลับใน EventLand (2 ชั่วโมง) จำนวน 5 ใบ",0,74,5,104,1,"item_id074_5.png",10,0,0,0,,135,35.25,3.6,146
168,"ใบอนุญาตผ่าน ExEventLand 2 x12",293,"สำรวจอาณาเขตลับใน EventLand (2 ชั่วโมง) จำนวน 12 ใบ",0,74,12,105,1,"item_id074_12.png",10,0,0,0,,270,70.51,7.1,293
169,"ใบอนุญาตผ่าน ExEventLand 3",42,"สำรวจอาณาเขตลับใน EventLand (3 วัน) จำนวน 1 ใบ",0,75,1,106,1,"item_id075_1.png",10,0,0,0,,39,10.18,1,42
170,"ใบอนุญาตผ่าน ExEventLand 3 x5",211,"สำรวจอาณาเขตลับใน EventLand (3 วัน) จำนวน 5 ใบ",0,75,5,107,1,"item_id075_5.png",10,0,0,0,,195,50.92,5.2,211
171,"ใบอนุญาตผ่าน ExEventLand 3 x12",423,"สำรวจอาณาเขตลับใน EventLand (3 วัน) จำนวน 12 ใบ",0,75,12,108,1,"item_id075_12.png",10,0,0,0,,390,101.84,10.3,423
172,"กล่องปฐมพยาบาล 5 x2",99999,"สำหรับผู้ดูแล",0,15,2,999,0,"item_id003.png",10,0,0,0,,99999,99999,2641.3,99999
173,"Gothic Dress",99999,"สำหรับผู้ดูแล",3,164,1,0,0,"item_id003.png",10,0,0,0,,99999,99999,2641.3,99999
174,"มินิคราวน์ (ดำ)",65,"มงกุฎกษัตริย์ที่สวมใส่ได้เฉพาะบุคคลชั้นสูงเท่านั้น",1,276,1,232,1,"chara_id3008.png",9,0,0,0,,60,15.67,1.6,65
175,"เศษเสี้ยวของโชคชะตา",48,"เศษเสี้ยวของชะตากรรมที่เปี่ยมด้วยความหวัง จำนวน 1 ชิ้น",4,10009,1,6,0,"chara_id10009.png",9,0,0,0,,45,11.75,1.2,48
176,"เศษเสี้ยวของโชคชะตา",488,"เศษเสี้ยวของชะตากรรมที่เปี่ยมด้วยความหวัง จำนวน 12 ชิ้น",4,10009,12,7,0,"chara_id10009_12.png",8,0,0,0,,450,117.51,11.9,488
177,"เศษเสี้ยวแห่งมรณะ",65,"เศษเสี้ยวมรณะที่เปี่ยมไปด้วยความสิ้นหวัง จำนวน 1 ชิ้น",4,10010,1,8,0,"chara_id10010.png",9,0,0,0,,60,15.67,1.6,65
178,"เศษเสี้ยวแห่งมรณะ",651,"เศษเสี้ยวมรณะที่เปี่ยมไปด้วยความสิ้นหวัง จำนวน 12 ชิ้น",4,10010,12,9,0,"chara_id10010_12.png",8,0,0,0,,600,156.68,15.8,651
179,"ฟักทองฮาโลวีน",65,,1,100,1,0,1,"chara_id1079.png",10,0,0,0,,60,15.67,1.6,65
180,"หมวกฮาโลวีน",10,,1,101,1,1,1,"chara_id3009.png",10,0,0,0,,60,15.67,1.6,10
181,"ผ้าคลุมฮาโลวีน",10,,1,102,1,2,1,"chara_id7000.png",10,0,0,0,,60,15.67,1.6,10
182,"น้ำตาคลอ",65,"น้ำตาคลอ",1,184,1,3,1,"chara_id1500.png",10,0,0,0,,60,15.67,1.6,65
183,"อึ้ง",1,"อึ้ง",1,185,1,4,1,"chara_id1600.png",10,0,0,0,,60,15.67,1.6,1
184,"เขาปิศาจน้อย",65,"มุมเล็ก ๆ มุม",1,186,1,5,1,"chara_id3010.png",10,0,0,0,,60,15.67,1.6,65
185,"เสื้อคลุมฟักทอง",10,,1,187,1,6,1,"chara_id4002.png",10,0,0,0,,60,15.67,1.6,10
186,"บูทฟักทอง",10,,1,188,1,7,1,"chara_id6002.png",10,0,0,0,,60,15.67,1.6,10
187,"บูทของเอวาริสท์",99999,"タイ版シリアル用・エヴァリストのブーツ",1,139,1,0,1,"item_id003.png",10,188,0,0,,99999,99999,99999,99999
188,"กางเกงของเอวาริสท์",99999,"タイ版シリアル用・エヴァリストのパンツ",1,140,1,1,1,"item_id003.png",10,189,0,0,,99999,99999,99999,99999
189,"เสื้อนอกของเอวาริสท์",99999,"タイ版シリアル用・エヴァリストの上着",1,141,1,2,1,"item_id003.png",10,190,0,0,,99999,99999,99999,99999
190,"เข็มทิศภูต x1",99999,"タイ版シリアル用・妖魔のコンパス",0,24,1,120,0,"item_id023.png",10,0,0,0,,99999,99999,99999,99999
191,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,60,15.67,1.6,0
192,"dummy",0,"dummy",0,6,1,999,2,"item_id003.png",10,0,0,0,,99999,99999,2641.3,0
193,"dummy",0,"dummy",0,6,1,999,2,"item_id003.png",10,0,0,0,,99999,99999,2641.3,0
194,"dummy",0,"dummy",0,6,1,999,2,"item_id003.png",10,0,0,0,,99999,99999,2641.3,0
195,"dummy",0,"dummy",0,6,1,999,2,"item_id003.png",10,0,0,0,,99999,99999,2641.3,0
196,"dummy",0,"dummy",0,6,1,999,2,"item_id003.png",10,0,0,0,,99999,99999,2641.3,0
197,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,105,27.42,2.8,0
198,"dummy",0,"dummy",0,6,1,1,2,"item_id003.png",10,0,0,0,,900,235.02,23.8,0
199,"dummy",0,"dummy",0,6,1,2,2,"item_id003.png",10,0,0,0,,900,235.02,23.8,0
200,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,60,15.67,1.6,0
201,"dummy",0,"dummy",0,6,1,1,2,"item_id003.png",10,0,0,0,,60,15.67,1.6,0
202,"dummy",0,"dummy",0,6,1,2,2,"item_id003.png",10,0,0,0,,60,15.67,1.6,0
203,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
204,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
205,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
206,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
207,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
208,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
209,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
210,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
211,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
212,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
213,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
214,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
215,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
216,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
217,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
218,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
219,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
220,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
221,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
222,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
223,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
224,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
225,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
226,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
227,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
228,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
229,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
230,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
231,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
232,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
233,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
234,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
235,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
236,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
237,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
238,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
239,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
240,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
241,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
242,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
243,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
244,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
245,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
246,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
247,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
248,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
249,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
250,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
251,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
252,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
253,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
254,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
255,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
256,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
257,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
258,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
259,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
260,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
261,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
262,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
263,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
264,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
265,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
266,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
267,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
268,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
269,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
270,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
271,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
272,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
273,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
274,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
275,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
276,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
277,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
278,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,,0,0,0,0
