"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
65,"郊外の森",0,0,0,1,"崩壊した廃墟の郊外にある棄てられた森","Forest in suburb","Forêt dans le faubourg","교외의 숲","郊外的森林","郊外的森林","Suburban Forest","ป่าชานเมือง","Abandoned forest where outside of ruined town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","地处崩坏废墟郊外的遗弃森林","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
66,"郊外の森",0,50004,0,1,"崩壊した廃墟の郊外にある棄てられた森","Forest in suburb","Forêt dans le faubourg","교외의 숲","郊外的森林","郊外的森林","Suburban Forest","ป่าชานเมือง","Abandoned forest where outside of ruined town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","地处崩坏废墟郊外的遗弃森林","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
67,"☆郊外の森",0,20004,0,1,"崩壊した廃墟の郊外にある棄てられた森","☆Forest in suburb","☆Forêt dans le faubourg","☆교외의 숲","☆郊外的森林","☆郊外的森林","☆Suburban Forest","☆ป่าชานเมือง","Abandoned forest where outside of ruined town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","地处崩坏废墟郊外的遗弃森林","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
68,"★郊外の森",0,161,0,1,"崩壊した廃墟の郊外にある棄てられた森","★Forest in suburb","★Forêt dans le faubourg","★교외의 숲","★郊外的森林","★郊外的森林","★Suburban Forest","★ป่าชานเมือง","Abandoned forest where outside of ruined town.","Forêt abandonnée où en dehors de ville ruinée.","무너진 폐허의 교외에 있는 버려진 숲","地处崩坏废墟郊外的遗弃森林","地處崩壞廢墟郊外的遺棄森林","Hutan terlantar diluar puing kota.","ป่าที่ถูกทิ้งให้รกร้างแถวชานเมืองที่ถูกทำลาย"
69,"氷結の道",0,0,0,3,"周囲一帯が凍る極寒の道","Frozen Road","Route gelée","얼어붙은 길","冰结之路","冰結之路","Frozen Road","ถนนแช่แข็ง","A road every thing is frozen","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭一带都冰冻的道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
70,"氷結の道",0,50004,0,3,"周囲一帯が凍る極寒の道","Frozen Road","Route gelée","얼어붙은 길","冰结之路","冰結之路","Frozen Road","ถนนแช่แข็ง","A road every thing is frozen","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭一带都冰冻的道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
71,"☆氷結の道",0,20012,0,3,"周囲一帯が凍る極寒の道","☆Frozen Road","☆Route gelée","☆얼어붙은 길","☆冰结之路","☆冰結之路","☆Frozen Road","☆ถนนแช่แข็ง","A road every thing is frozen","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭一带都冰冻的道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
72,"★氷結の道",0,171,0,3,"周囲一帯が凍る極寒の道","★Frozen Road","★Route gelée","★얼어붙은 길","★冰结之路","★冰結之路","★Frozen Road","★ถนนแช่แข็ง","A road every thing is frozen","Une route que chaque chose est gelée","주변 일대가 얼어붙은 극한의 길","周遭一带都冰冻的道路","周遭一帶都冰凍的道路","Semuanya beku diatas jalan ini.","ถนนที่รอบข้างถูกแช่แข็งทั้งหมด"
101,"集落へ続く道1",101,0,0,2,"小人たちの通り道","Road to the Colony 1","Route à la Colonie 1","Lv1촌락으로 향하는 길","通往集落之路1","通往集落之路1","Road to The Colony Lv1","ถนนสู่นคร1","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
102,"集落へ続く道2",102,0,0,2,"小人たちの通り道","Road to the Colony 2","Route à la Colonie 2","Lv2촌락으로 향하는 길","通往集落之路2","通往集落之路2","Road to The Colony Lv2","ถนนสู่นคร2","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
103,"集落へ続く道3",103,0,0,2,"小人たちの通り道","Road to the Colony 3","Route à la Colonie 3","Lv3촌락으로 향하는 길","通往集落之路3","通往集落之路3","Road to The Colony Lv3","ถนนสู่นคร3","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
104,"集落へ続く道1",101,50001,0,2,"小人たちの通り道","Road to the Colony 1","Route à la Colonie 1","Lv1촌락으로 향하는 길","通往集落之路1","通往集落之路1","Road to The Colony Lv1","ถนนสู่นคร1","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
105,"集落へ続く道2",102,50002,0,2,"小人たちの通り道","Road to the Colony 2","Route à la Colonie 2","Lv2촌락으로 향하는 길","通往集落之路2","通往集落之路2","Road to The Colony Lv2","ถนนสู่นคร2","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
106,"集落へ続く道3",103,50003,0,2,"小人たちの通り道","Road to the Colony 3","Route à la Colonie 3","Lv3촌락으로 향하는 길","通往集落之路3","通往集落之路3","Road to The Colony Lv3","ถนนสู่นคร3","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
107,"☆集落へ続く道1",101,20001,0,2,"小人たちの通り道","☆Road to the Colony 1","☆Route à la Colonie 1","Lv1☆촌락으로 향하는 길","☆通往集落之路1","☆通往集落之路1","☆Road to The Colony Lv1","☆ถนนสู่นคร1","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
108,"☆集落へ続く道2",102,20002,0,2,"小人たちの通り道","☆Road to the Colony 2","☆Route à la Colonie 2","Lv2☆촌락으로 향하는 길","☆通往集落之路2","☆通往集落之路2","☆Road to The Colony Lv2","☆ถนนสู่นคร2","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
109,"☆集落へ続く道3",103,20003,0,2,"小人たちの通り道","☆Road to the Colony 3","☆Route à la Colonie 3","Lv3☆촌락으로 향하는 길","☆通往集落之路3","☆通往集落之路3","☆Road to The Colony Lv3","☆ถนนสู่นคร3","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
110,"★集落へ続く道1",101,1001,0,2,"小人たちの通り道","★Road to the Colony 1","★Route à la Colonie 1","Lv1★촌락으로 향하는 길","★通往集落之路1","★通往集落之路1","★Road to The Colony Lv1","★ถนนสู่นคร1","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
111,"★集落へ続く道2",102,1002,0,2,"小人たちの通り道","★Road to the Colony 2","★Route à la Colonie 2","Lv2★촌락으로 향하는 길","★通往集落之路2","★通往集落之路2","★Road to The Colony Lv2","★ถนนสู่นคร2","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
112,"★集落へ続く道3",103,1003,0,2,"小人たちの通り道","★Road to the Colony 3","★Route à la Colonie 3","Lv3★촌락으로 향하는 길","★通往集落之路3","★通往集落之路3","★Road to The Colony Lv3","★ถนนสู่นคร3","The road that the dwarves use","La route qui l'usage du dwarves","난쟁이들이 다니는 길","小矮人们的通道","小矮人們的通道","Jalan yang digunakan oleh para Goblin.","ถนนที่เหล่าคนแคระเดินผ่าน"
