"id","name","price","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url"
1162,"노블헤어（흑）",120,24,"차분한 외모의 스트레이트 헤어스타일",1,117,1,215,2,"chara_id1067.png",9,0,0,0,
1163,"롱헤어（금）",120,24,"청순한 롱 헤어스타일",1,118,1,216,2,"chara_id1070.png",9,0,0,0,
1164,"롱헤어（적）",120,24,"청순한 롱 헤어스타일",1,119,1,217,2,"chara_id1076.png",9,0,0,0,
1165,"롱헤어（갈）",120,24,"청순한 롱 헤어스타일",1,120,1,218,2,"chara_id1078.png",10,0,0,0,
1166,"신년 드레스（녹）",120,24,"새해를 기념하여 만들어진 드레스",1,122,1,219,2,"chara_id2000.png",10,0,0,0,
1167,"신년 드레스（자）",120,24,"새해를 기념하여 만들어진 드레스",1,123,1,220,2,"chara_id2001.png",10,0,0,0,
1168,"미리안",1000,200,"외팔의 전 레지멘트. 로쏘와 함께 행동한다.",4,241,1,4,2,"chara_id241.png",10,0,0,0,
1169,"퀘스트 세트 A",200,,"퀘스트 세트　마녀의 묘약x2　시공의 모래시계x3　에락실x2",0,17,2,80,2,"item_set_b000.png",10,81,0,0,
1170,"퀘스트 세트 B",400,,"퀘스트 세트　마녀의 묘약x2　특제 버섯즙　요마의 나침반x2　시공의 모래시계x3　에락실x2　모란의 머리장식（청）(첫회 구입시만)",0,3,2,81,2,"item_set_b001.png",10,84,0,0,
1171,"듀얼 세트 A",200,,"듀얼 세트　마녀의 묘약　행운의 클로버x3　화이트 히스5x3",0,3,1,90,2,"item_set_a000.png",10,90,0,0,
1172,"듀얼 세트 B",400,,"듀얼 세트　특제 버섯즙　행운의 클로버x5　화이트 히스5x3　신비한 별똥별x3　모란의 머리장식（백）(첫회 구입시만)",0,4,5,91,2,"item_set_a001.png",10,149,0,0,
1173,"덱 세트　1",600,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　에바리스트Lv4　그룬왈드Lv4　아벨Lv4",5,114060,1,0,2,"item_deck_a000.png",10,101,1,0,"item_c_k000.swf"
1174,"덱 세트　2",2000,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　제드Lv3　크레니히Lv3　레드그레이브Lv3　클로버 카드3x2　특수3x2 특수2ｘ6　특수1・방어1x6　방어3x2",5,114060,1,0,2,"item_deck_a001.png",10,105,2,0,"item_c_k000.swf"
1175,"덱 세트　3",4000,,"Lv31의 덱과 아래의 카드를 입수할 수 있습니다　　제드Lv5　크레니히Lv5　레드그레이브Lv5　클로버 카드4　클로버 카드3　이동3　특수3x4 특수2ｘ6　특수1・방어1x5",5,551060,1,0,2,"item_deck_a002.png",10,127,3,0,"item_c_k000.swf"
1176,"롱 실크 드레스（청）",120,,"슬릿이 깊게 파인 드레스",1,205,1,0,2,"chara_id2002.png",9,0,0,0,
1177,"롱 실크 드레스（흑）",120,,"슬릿이 깊게 파인 드레스",1,206,1,1,2,"chara_id2003.png",9,0,0,0,
1178,"실크 펌프스（청）",120,,"드레스에 어울리는 구두",1,208,1,2,2,"chara_id6000.png",9,0,0,0,
1179,"실크 펌프스（흑）",120,,"드레스에 어울리는 구두",1,209,1,3,2,"chara_id6001.png",9,0,0,0,
1180,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1181,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1182,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1183,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1184,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1185,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1186,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1187,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1188,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1189,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1190,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1191,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1192,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1193,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1194,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1195,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1196,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1197,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1198,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1199,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1200,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1201,"마녀의 묘약×１",135,12,"아바타의 행동력을 전부 회복합니다.수량1",0,3,1,0,2,"item_id003.png",0,0,0,1,
1202,"마녀의 묘약×10",1080,96,"아바타의 행동력을 전부 회복합니다.수량10",0,3,10,1,2,"item_id003_.png",0,0,0,1,
1203,"행운의 클로버×１",72,6,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１",0,4,1,0,2,"item_id004.png",2,0,0,1,
1204,"행운의 클로버×１０",576,51,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１0",0,4,10,1,2,"item_id004_.png",2,0,0,1,
1205,"화이트 히스5",90,8,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１",0,7,1,10,2,"item_id007.png",2,0,0,1,
1206,"화이트 히스5×10",720,64,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１0",0,7,10,11,2,"item_id007_.png",2,0,0,1,
1207,"신비한 별똥별",135,12,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량1",0,8,1,1,2,"item_id008.png",2,0,0,1,
1208,"신비한 별똥별×10",1080,96,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량10",0,8,10,2,2,"item_id008_.png",2,0,0,1,
1209,"시공의 모래시계×1",90,8,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１",0,12,1,0,2,"item_id012.png",1,0,0,1,
1210,"시공의 모래시계×10",720,64,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１0",0,12,10,1,2,"item_id012_.png",1,0,0,1,
1211,"에락실×1",45,4,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량1",0,17,1,10,2,"item_id013.png",5,0,0,1,
1212,"에락실×10",360,32,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량10",0,17,10,11,2,"item_id013_.png",5,0,0,1,
1213,"시공의 문",270,24,"퀘스트 달성도를 +10 올려줍니다. (퀘스트 전용)",0,22,1,10,2,"item_id022.png",1,0,0,1,
1214,"토벌의 증거ｘ1",1080,96,"퀘스트 지역을 +1 늘립니다. (퀘스트 전용) 현재 진행중인 지역의 달성도는 최대치가 됩니다.",0,23,1,11,2,"item_id024.png",1,0,0,1,
1215,"요마의 나침반ｘ１",180,16,"해당 지역의 달성도가 최대치일때 보스 퀘스트를 획득할 수 있습니다. (퀘스트 전용)",0,24,1,12,2,"item_id023.png",1,0,0,1,
1216,"티켓*10",900,80,"레어카드 티켓수량10",0,9,10,0,2,"item_id009_10.png",9,0,0,1,
1217,"티켓*30",2700,240,"레어카드 티켓수량30+4+저승의 인장1",0,9,34,0,2,"item_id009_30.png",9,78,0,1,
1218,"티켓*50",4500,400,"레어카드 티켓수량50+8+저승의 인장2",0,9,58,1,2,"item_id009_50.png",9,79,0,1,
1219,"기억의 조각x1",180,16,"생전의 기억이 담겨져 있는 기억의 조각.수량1",4,10006,1,0,2,"chara_id10006.png",10,0,0,1,
1220,"기억의 조각x12",1800,160,"생전의 기억이 담겨져 있는 기억의 조각.수량12",4,10006,12,1,2,"chara_id10006_12.png",10,0,0,1,
1221,"시간의 조각x1",225,20,"시간을 거슬러 올라가기 위한시간의 조각수량1",4,10007,1,2,2,"chara_id10007.png",10,0,0,1,
1222,"시간의 조각x12",2250,200,"시간을 거슬러 올라가기 위한시간의 조각수량12",4,10007,12,3,2,"chara_id10007_12.png",10,0,0,1,
1223,"영혼의 조각x1",270,24,"잃어버린 영혼의 조각수량1",4,10008,1,4,2,"chara_id10008.png",10,0,0,1,
1224,"영혼의 조각x12",2700,240,"잃어버린 영혼의 조각수량12",4,10008,12,5,2,"chara_id10008_12.png",10,0,0,1,
1225,"개척자의 팔찌I",270,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",0,9,1,3,2,"item_id013.png",10,0,0,1,
1226,"개척자의 팔찌II",450,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",0,9,1,4,2,"item_id013.png",10,0,0,1,
1227,"개척자의 팔찌III",630,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",0,9,1,5,2,"item_id013.png",10,0,0,1,
1228,"신비한 티아라 I",270,24,"퀘스트 탐색 시간을 30% 단축. (유효기간30일)",1,57,1,100,2,"chara_id1003.png",9,0,0,1,
1229,"신비한 티아라 II",450,40,"퀘스트 탐색 시간을 50% 단축. (유효기간30일)",1,58,1,101,2,"chara_id1004.png",9,0,0,1,
1230,"신비한 티아라 III",630,56,"퀘스트 탐색 시간을 75% 단축. (유효기간30일)",1,59,1,102,2,"chara_id1005.png",9,0,0,1,
1231,"심부름꾼 악령의 요정 I",270,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",1,60,1,103,2,"chara_id1006.png",9,0,0,1,
1232,"심부름꾼 악령의 요정 II",450,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",1,61,1,104,2,"chara_id1007.png",9,0,0,1,
1233,"심부름꾼 악령의 요정 III",630,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",1,62,1,105,2,"chara_id1008.png",9,0,0,1,
1234,"마녀의 귀걸이 I",270,24,"AP 회복 시간을 10분 단축. (유효기간30일)",1,63,1,106,2,"chara_id1009.png",9,0,0,1,
1235,"마녀의 귀걸이 II",450,40,"AP 회복 시간을 15분 단축. (유효기간30일)",1,64,1,107,2,"chara_id1010.png",9,0,0,1,
1236,"마녀의 귀걸이 III",630,56,"AP 회복 시간을 20분 단축. (유효기간30일)",1,65,1,108,2,"chara_id1011.png",9,0,0,1,
1237,"행운의 완드 I",270,24,"획득 GEM을 50% 증가 (유효기간30일)",1,66,1,109,2,"chara_id1012.png",9,0,0,1,
1238,"행운의 완드 II",450,40,"획득 GEM을 100% 증가 (유효기간30일)",1,67,1,110,2,"chara_id1013.png",9,0,0,1,
1239,"행운의 완드 III",630,56,"획득 GEM을 200% 증가 (유효기간30일)",1,68,1,111,2,"chara_id1014.png",9,0,0,1,
1240,"외눈안대（백）",180,16,"부상치료에도 사용할 수 있는 외눈안대",1,79,1,200,2,"chara_id1015.png",9,0,0,1,
1241,"버섯머리（갈）",270,24,"차분한 분위기의 헤어스타일",1,72,1,201,2,"chara_id1021.png",9,0,0,1,
1242,"버섯머리（백）",270,24,"차분한 분위기의 헤어스타일",1,73,1,202,2,"chara_id1023.png",9,0,0,1,
1243,"트윈테일 드릴（금）",270,24,"귀티나는 헤어스타일",1,75,1,203,2,"chara_id1030.png",9,0,0,1,
1244,"트윈테일 드릴（갈）",270,24,"귀티나는 헤어스타일",1,76,1,204,2,"chara_id1031.png",9,0,0,1,
1245,"긴생머리（금）",270,24,"어른스러운 인상을 주는 헤어스타일",1,89,1,205,2,"chara_id1040.png",9,0,0,1,
1246,"긴생머리（백）",270,24,"어른스러운 인상을 주는 헤어스타일",1,90,1,206,2,"chara_id1043.png",9,0,0,1,
1247,"긴생머리（흑）",270,24,"어른스러운 인상을 주는 헤어스타일",1,91,1,207,2,"chara_id1047.png",9,0,0,1,
1248,"안경（청）",180,16,"시력을 향상시키는 표준적인 안경",1,92,1,208,2,"chara_id1017.png",9,0,0,1,
1249,"안경（적）",180,16,"시력을 향상시키는 표준적인 안경",1,93,1,209,2,"chara_id1018.png",9,0,0,1,
1250,"신비의 옷장",450,40,"보유할 수 있는 아바타 의상 수를 +5 늘립니다.",0,37,1,30,2,"item_id037.png",9,0,0,1,
1251,"캐쥬얼 단발머리（금）",270,24,"부드러운 분위기를 주는 헤어스타일",1,103,1,210,2,"chara_id1050.png",9,0,0,1,
1252,"캐쥬얼 단발머리（청）",270,24,"부드러운 분위기를 주는 헤어스타일",1,104,1,211,2,"chara_id1052.png",9,0,0,1,
1253,"캐쥬얼 단발머리（적）",270,24,"부드러운 분위기를 주는 헤어스타일",1,105,1,212,2,"chara_id1056.png",9,0,0,1,
1254,"푸른 정화의 화염",1350,120,"아바타의 전적을 초기화합니다.",0,40,1,32,2,"item_id040.png",9,0,0,1,
1255,"붉은 정화의 화염",1350,120,"아바타의 BP를 1500으로 초기화합니다.",0,41,1,33,2,"item_id041.png",9,0,0,1,
1256,"마녀의 옷장",720,64,"보유할 수 있는 아바타 의상 수를 +10 늘립니다.",0,42,1,31,2,"item_id042.png",9,0,0,1,
1257,"노블헤어（청）",270,24,"차분한 외모의 스트레이트 헤어스타일",1,115,1,213,2,"chara_id1062.png",9,0,0,1,
1258,"노블헤어（도）",270,24,"차분한 외모의 스트레이트 헤어스타일",1,116,1,214,2,"chara_id1063.png",9,0,0,1,
1259,"노블헤어（흑）",270,24,"차분한 외모의 스트레이트 헤어스타일",1,117,1,215,2,"chara_id1067.png",9,0,0,1,
1260,"롱헤어（금）",270,24,"청순한 롱 헤어스타일",1,118,1,216,2,"chara_id1070.png",9,0,0,1,
1261,"롱헤어（적）",270,24,"청순한 롱 헤어스타일",1,119,1,218,2,"chara_id1076.png",9,0,0,1,
1262,"롱헤어（갈）",270,24,"청순한 롱 헤어스타일",1,120,1,219,2,"chara_id1078.png",9,0,0,1,
1263,"신년 드레스（녹）",270,24,"새해를 기념하여 만들어진 드레스",1,122,1,220,2,"chara_id2000.png",9,0,0,1,
1264,"신년 드레스（자）",270,24,"새해를 기념하여 만들어진 드레스",1,123,1,221,2,"chara_id2001.png",9,0,0,1,
1265,"미리안",2250,200,"외팔의 전 레지멘트. 로쏘와 함께 행동한다.",4,241,1,4,2,"chara_id241.png",10,0,0,1,
1266,"퀘스트 세트 A",450,,"퀘스트 세트　마녀의 묘약x2　시공의 모래시계x3　에락실x2",0,17,2,80,2,"item_set_b000.png",10,81,0,1,
1267,"퀘스트 세트 B",900,,"퀘스트 세트　마녀의 묘약x2　특제 버섯즙　요마의 나침반x2　시공의 모래시계x3　에락실x2　모란의 머리장식（청）(첫회 구입시만)",0,3,2,81,2,"item_set_b001.png",10,84,0,1,
1268,"듀얼 세트 A",450,,"듀얼 세트　마녀의 묘약　행운의 클로버x3　화이트 히스5x3",0,3,1,90,2,"item_set_a000.png",10,90,0,1,
1269,"듀얼 세트 B",900,,"듀얼 세트　특제 버섯즙　행운의 클로버x5　화이트 히스5x3　신비한 별똥별x3　모란의 머리장식（백）(첫회 구입시만)",0,4,5,91,2,"item_set_a001.png",10,149,0,1,
1270,"덱 세트 1",1350,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　에바리스트Lv4　그룬왈드Lv4　아벨Lv4",5,114060,1,0,2,"item_deck_a000.png",10,101,1,1,"item_c_k000.swf"
1271,"덱 세트 2",4500,,"Lv21의 덱과 아래의 카드를 입수할 수 있습니다　제드Lv3　크레니히Lv3　레드그레이브Lv3　클로버 카드3x2　특수3x2 특수2ｘ6　특수1・방어1x6　방어3x2",5,114060,1,0,2,"item_deck_a001.png",10,105,2,1,"item_c_k000.swf"
1272,"덱 세트 3",9000,,"Lv31의 덱과 아래의 카드를 입수할 수 있습니다　　제드Lv5　크레니히Lv5　레드그레이브Lv5　클로버 카드4　클로버 카드3　이동3　특수3x4 특수2ｘ6　특수1・방어1x5",5,551060,1,0,2,"item_deck_a002.png",10,127,3,1,"item_c_k000.swf"
1273,"롱 실크 드레스（청）",270,,"슬릿이 깊게 파인 드레스",1,205,1,0,2,"chara_id2002.png",9,0,0,1,
1274,"롱 실크 드레스（흑）",270,,"슬릿이 깊게 파인 드레스",1,206,1,1,2,"chara_id2003.png",9,0,0,1,
1275,"실크 펌프스（청）",270,,"드레스에 어울리는 구두",1,208,1,2,2,"chara_id6000.png",9,0,0,1,
1276,"실크 펌프스（흑）",270,,"드레스에 어울리는 구두",1,209,1,3,2,"chara_id6001.png",9,0,0,1,
1277,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1278,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1279,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1280,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1281,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1282,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1283,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1284,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1285,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1286,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1287,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1288,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1289,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1290,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1291,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1292,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1293,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1294,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1295,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1296,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1297,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1298,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1299,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1300,"dummy",0,0,"dummy",0,6,1,0,2,"item_id003.png",10,0,0,0,
1301,"마녀의 묘약×１",128,12,"아바타의 행동력을 전부 회복합니다.수량1",0,3,1,0,2,"item_id003.png",0,0,0,2,
1302,"마녀의 묘약×10",1020,96,"아바타의 행동력을 전부 회복합니다.수량10",0,3,10,1,2,"item_id003_.png",0,0,0,2,
1303,"행운의 클로버×１",68,6,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１",0,4,1,0,2,"item_id004.png",2,0,0,2,
1304,"행운의 클로버×１０",544,51,"보너스 게임의 주사위를 다시 던질수 있습니다. 수량１0",0,4,10,1,2,"item_id004_.png",2,0,0,2,
1305,"화이트 히스5",85,8,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１",0,7,1,10,2,"item_id007.png",2,0,0,2,
1306,"화이트 히스5×10",680,64,"주사위의 차가 5아래일때 성공으로 간주합니다.  수량１0",0,7,10,11,2,"item_id007_.png",2,0,0,2,
1307,"신비한 별똥별",128,12,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량1",0,8,1,1,2,"item_id008.png",2,0,0,2,
1308,"신비한 별똥별×10",1020,96,"주사위의 차에 관계 없이 성공으로 간주합니다. (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용) (보너스 게임 전용)수량10",0,8,10,2,2,"item_id008_.png",2,0,0,2,
1309,"시공의 모래시계×1",85,8,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１",0,12,1,0,2,"item_id012.png",1,0,0,2,
1310,"시공의 모래시계×10",680,64,"탐색중인 모든 퀘스트가 즉시 완료됩니다. (퀘스트 전용)수량１0",0,12,10,1,2,"item_id012_.png",1,0,0,2,
1311,"에락실×1",43,4,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량1",0,17,1,10,2,"item_id013.png",5,0,0,2,
1312,"에락실×10",340,32,"캐릭터의 HP를 완전 회복합니다. (퀘스트 전용)수량10",0,17,10,11,2,"item_id013_.png",5,0,0,2,
1313,"시공의 문",255,24,"퀘스트 달성도를 +10 올려줍니다. (퀘스트 전용)",0,22,1,10,2,"item_id022.png",1,0,0,2,
1314,"토벌의 증거ｘ1",1020,96,"퀘스트 지역을 +1 늘립니다. (퀘스트 전용) 현재 진행중인 지역의 달성도는 최대치가 됩니다.",0,23,1,11,2,"item_id024.png",1,0,0,2,
1315,"요마의 나침반ｘ１",170,16,"進行度を達成している場合、現在地域のボスクエストが出現します",0,24,1,12,2,"item_id023.png",1,0,0,2,
1316,"티켓*10",850,80,"레어카드 티켓수량10",0,9,10,0,2,"item_id009_10.png",9,0,0,2,
1317,"티켓*30",2550,240,"레어카드 티켓수량30+4+저승의 인장1",0,9,34,0,2,"item_id009_30.png",9,78,0,2,
1318,"티켓*50",4250,400,"레어카드 티켓수량50+8+저승의 인장2",0,9,58,1,2,"item_id009_50.png",9,79,0,2,
1319,"기억의 조각x1",170,16,"생전의 기억이 담겨져 있는 기억의 조각.수량1",4,10006,1,0,2,"chara_id10006.png",10,0,0,2,
1320,"기억의 조각x12",1700,160,"생전의 기억이 담겨져 있는 기억의 조각.수량12",4,10006,12,1,2,"chara_id10006_12.png",10,0,0,2,
1321,"시간의 조각x1",213,20,"시간을 거슬러 올라가기 위한시간의 조각수량1",4,10007,1,2,2,"chara_id10007.png",10,0,0,2,
1322,"시간의 조각x12",2125,200,"시간을 거슬러 올라가기 위한시간의 조각수량12",4,10007,12,3,2,"chara_id10007_12.png",10,0,0,2,
1323,"영혼의 조각x1",255,24,"잃어버린 영혼의 조각수량1",4,10008,1,4,2,"chara_id10008.png",10,0,0,2,
1324,"영혼의 조각x12",2550,240,"잃어버린 영혼의 조각수량12",4,10008,12,5,2,"chara_id10008_12.png",10,0,0,2,
1325,"개척자의 팔찌I",255,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",0,9,1,3,2,"item_id013.png",10,0,0,2,
1326,"개척자의 팔찌II",425,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",0,9,1,4,2,"item_id013.png",10,0,0,2,
1327,"개척자의 팔찌III",595,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",0,9,1,5,2,"item_id013.png",10,0,0,2,
1328,"신비한 티아라 I",255,24,"퀘스트 탐색 시간을 30% 단축. (유효기간30일)",1,57,1,100,2,"chara_id1003.png",9,0,0,2,
1329,"신비한 티아라 II",425,40,"퀘스트 탐색 시간을 50% 단축. (유효기간30일)",1,58,1,101,2,"chara_id1004.png",9,0,0,2,
1330,"신비한 티아라 III",595,56,"퀘스트 탐색 시간을 75% 단축. (유효기간30일)",1,59,1,102,2,"chara_id1005.png",9,0,0,2,
1331,"심부름꾼 악령의 요정 I",255,24,"동시에 탐색할 수 있는 수를 +1 늘린다. (유효기간30일)",1,60,1,103,2,"chara_id1006.png",9,0,0,2,
1332,"심부름꾼 악령의 요정 II",425,40,"동시에 탐색할 수 있는 수를 +2 늘린다. (유효기간30일)",1,61,1,104,2,"chara_id1007.png",9,0,0,2,
1333,"심부름꾼 악령의 요정 III",595,56,"동시에 탐색할 수 있는 수를 +3 늘린다. (유효기간30일)",1,62,1,105,2,"chara_id1008.png",9,0,0,2,
1334,"마녀의 귀걸이 I",255,24,"AP 회복 시간을 10분 단축. (유효기간30일)",1,63,1,106,2,"chara_id1009.png",9,0,0,2,
1335,"마녀의 귀걸이 II",425,40,"AP 회복 시간을 15분 단축. (유효기간30일)",1,64,1,107,2,"chara_id1010.png",9,0,0,2,
1336,"마녀의 귀걸이 III",595,56,"AP 회복 시간을 20분 단축. (유효기간30일)",1,65,1,108,2,"chara_id1011.png",9,0,0,2,
1337,"행운의 완드 I",255,24,"획득 GEM을 50% 증가 (유효기간30일)",1,66,1,109,2,"chara_id1012.png",9,0,0,2,
1338,"행운의 완드 II",425,40,"획득 GEM을 100% 증가 (유효기간30일)",1,67,1,110,2,"chara_id1013.png",9,0,0,2,
1339,"행운의 완드 III",595,56,"획득 GEM을 200% 증가 (유효기간30일)",1,68,1,111,2,"chara_id1014.png",9,0,0,2,
1340,"외눈안대（백）",170,16,"부상치료에도 사용할 수 있는 외눈안대",1,79,1,200,2,"chara_id1015.png",9,0,0,2,
1341,"버섯머리（갈）",255,24,"차분한 분위기의 헤어스타일",1,72,1,201,2,"chara_id1021.png",9,0,0,2,
1342,"버섯머리（백）",255,24,"차분한 분위기의 헤어스타일",1,73,1,202,2,"chara_id1023.png",9,0,0,2,
1343,"트윈테일 드릴（금）",255,24,"귀티나는 헤어스타일",1,75,1,203,2,"chara_id1030.png",9,0,0,2,
1344,"트윈테일 드릴（갈）",255,24,"귀티나는 헤어스타일",1,76,1,204,2,"chara_id1031.png",9,0,0,2,
1345,"긴생머리（금）",255,24,"어른스러운 인상을 주는 헤어스타일",1,89,1,205,2,"chara_id1040.png",9,0,0,2,
1346,"긴생머리（백）",255,24,"어른스러운 인상을 주는 헤어스타일",1,90,1,206,2,"chara_id1043.png",9,0,0,2,
1347,"긴생머리（흑）",255,24,"어른스러운 인상을 주는 헤어스타일",1,91,1,207,2,"chara_id1047.png",9,0,0,2,
1348,"안경（청）",170,16,"시력을 향상시키는 표준적인 안경",1,92,1,208,2,"chara_id1017.png",9,0,0,2,
1349,"안경（적）",170,16,"시력을 향상시키는 표준적인 안경",1,93,1,209,2,"chara_id1018.png",9,0,0,2,
1350,"신비의 옷장",425,40,"보유할 수 있는 아바타 의상 수를 +5 늘립니다.",0,37,1,30,2,"item_id037.png",9,0,0,2,
1351,"캐쥬얼 단발머리（금）",255,24,"부드러운 분위기를 주는 헤어스타일",1,103,1,210,2,"chara_id1050.png",9,0,0,2,
1352,"캐쥬얼 단발머리（청）",255,24,"부드러운 분위기를 주는 헤어스타일",1,104,1,211,2,"chara_id1052.png",9,0,0,2,
1353,"캐쥬얼 단발머리（적）",255,24,"부드러운 분위기를 주는 헤어스타일",1,105,1,212,2,"chara_id1056.png",9,0,0,2,
1354,"푸른 정화의 화염",1275,120,"아바타의 전적을 초기화합니다.",0,40,1,32,2,"item_id040.png",9,0,0,2,
1355,"붉은 정화의 화염",1275,120,"아바타의 BP를 1500으로 초기화합니다.",0,41,1,33,2,"item_id041.png",9,0,0,2,
1356,"마녀의 옷장",680,64,"보유할 수 있는 아바타 의상 수를 +10 늘립니다.",0,42,1,31,2,"item_id042.png",9,0,0,2,
1357,"노블헤어（청）",255,24,"차분한 외모의 스트레이트 헤어스타일",1,115,1,213,2,"chara_id1062.png",9,0,0,2,
1358,"노블헤어（도）",255,24,"차분한 외모의 스트레이트 헤어스타일",1,116,1,214,2,"chara_id1063.png",9,0,0,2,
