"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at"
278,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
279,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
280,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
281,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
282,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
283,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
284,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
285,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
286,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
287,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
288,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
289,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
290,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
291,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
292,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
293,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
294,2,1,2,1,0,"This card can be used as a Gun 1.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
295,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
296,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
297,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
298,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
299,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
300,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
301,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
302,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
303,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
304,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
305,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
306,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
307,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
308,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
309,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
310,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
311,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
312,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
313,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
314,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
315,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
316,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
317,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
318,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
319,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
320,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
321,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
322,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
323,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
324,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
325,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
326,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
327,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
328,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
329,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
330,2,2,2,2,0,"This card can be used as a Gun 2.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
331,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
332,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
333,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
334,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
335,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
336,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
337,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:27 UTC"
338,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
339,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
340,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
341,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
342,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
343,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
344,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
345,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
346,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
347,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
348,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
349,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
350,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
351,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
352,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
353,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
354,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
355,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
356,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
357,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
358,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
359,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
360,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
361,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
362,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
363,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
364,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
365,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
366,2,3,2,3,0,"This card can be used as a Gun 3.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
367,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
368,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
369,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
370,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
371,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
372,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
373,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
374,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
375,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
376,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
377,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
378,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
379,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
380,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
381,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
382,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
383,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
384,2,4,2,4,0,"This card can be used as a Gun 4.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
385,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
386,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
387,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
388,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
389,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
390,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
391,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
392,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
393,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
394,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
395,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
396,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
397,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
398,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
399,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
400,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
401,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
402,2,5,2,5,0,"This card can be used as a Gun 5.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
403,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
404,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
405,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
406,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
407,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
408,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
409,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
410,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
411,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
412,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
413,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
414,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
415,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
416,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
417,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
418,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
419,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
420,2,6,2,6,0,"This card can be used as a Gun 6.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
421,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
422,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
423,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
424,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
425,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
426,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
427,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
428,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
429,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
430,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
431,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
432,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
433,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
434,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
435,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
436,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
437,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
438,2,7,2,7,0,"This card can be used as a Gun 7.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
439,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
440,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
441,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
442,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
443,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
444,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
445,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
446,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
447,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
448,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
449,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
450,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
451,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
452,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
453,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
454,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
455,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
456,2,8,2,8,0,"This card can be used as a Gun 8.","card_ev_110.swf","2010-06-24 05:44:28 UTC"
457,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
458,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
459,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
460,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
461,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
462,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
463,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
464,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
465,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
466,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
467,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
468,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
469,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
470,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
471,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
472,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
473,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
474,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
475,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
476,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
477,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
478,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
479,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
480,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
481,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
482,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
483,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
484,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
485,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
486,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
487,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
488,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
489,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
490,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
491,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
492,3,1,3,1,0,"This card can be used as a Defense 1.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
493,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
494,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
495,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
496,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
497,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
498,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
499,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
500,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
501,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
502,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
503,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
504,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
505,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:28 UTC"
506,3,2,3,2,0,"This card can be used as a Defense 2.","card_ev_130.swf","2010-06-24 05:44:29 UTC"
